,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,pca0,pca1
8040,635,1,37,3,0.0,2,1,0,91086.73,0,-76954.1082495578,3036.395402785478
8041,649,0,32,1,0.0,1,0,1,91167.19,1,-76947.85958118564,2956.1784398249683
8042,600,1,41,1,0.0,2,1,1,91193.65,0,-76945.8051160214,2929.798210392493
8043,592,0,29,7,0.0,2,1,1,91196.67,0,-76945.57071682262,2926.787281962035
8044,637,0,27,1,0.0,2,1,0,91291.2,0,-76938.22905943602,2832.5429181483096
8045,794,0,33,8,0.0,2,0,0,91340.02,0,-76934.43616142958,2783.8708721358325
8046,577,1,39,4,0.0,2,1,0,91366.42,0,-76932.38796315563,2757.5499190388878
8047,537,1,53,3,0.0,1,1,1,91406.62,0,-76929.26632848539,2717.4712251177725
8048,663,0,33,9,0.0,2,0,0,91514.62,0,-76920.87790774483,2609.7977653418293
8049,667,0,23,1,0.0,2,1,0,91573.19,0,-76916.32934395461,2551.4046531916883
8050,672,0,47,1,0.0,1,0,0,91574.92,0,-76916.19482932301,2549.679936305796
8051,688,1,51,5,0.0,1,1,0,91624.11,1,-76912.3745462761,2500.638552928218
8052,651,1,36,8,0.0,2,1,0,91652.43,0,-76910.17563168294,2472.403936235193
8053,498,0,34,5,0.0,2,1,1,91711.66,0,-76905.5772717581,2413.3523251654888
8054,579,0,38,8,0.0,2,0,0,91763.67,0,-76901.5373676016,2361.4996675419184
8055,692,1,31,2,0.0,2,1,0,91829.17,1,-76896.4495663925,2296.1978390870963
8056,726,0,29,7,0.0,2,1,1,91844.14,1,-76895.2866789938,2281.2731540182563
8057,627,1,55,6,0.0,1,0,0,91943.94,1,-76887.5369916422,2181.774290885146
8058,573,0,31,2,0.0,2,1,1,91957.39,0,-76886.49308680711,2168.364697941521
8059,682,1,42,0,0.0,1,0,1,91981.85,1,-76884.59242074122,2143.9789405429933
8060,672,1,45,9,0.0,1,1,1,92027.69,1,-76881.03255544454,2098.277352397741
8061,586,1,28,2,0.0,2,1,1,92067.35,0,-76877.95344251924,2058.7368275648105
8062,570,1,36,3,0.0,2,1,0,92118.75,0,-76873.96181487443,2007.4920241756834
8063,507,1,35,1,0.0,2,0,0,92131.54,0,-76872.9691418094,1994.7404484084593
8064,554,0,24,10,0.0,1,0,0,92180.62,0,-76869.15717648892,1945.8088044464953
8065,735,1,38,1,0.0,3,0,0,92220.12,1,-76866.0878039269,1906.4287081220505
8066,636,1,33,0,0.0,1,1,0,92277.47,1,-76861.63494104845,1849.2515871644239
8067,647,1,40,9,0.0,2,0,1,92357.21,0,-76855.44217406143,1769.7524553088674
8068,588,1,36,2,0.0,2,1,0,92536.0,1,-76841.55785165673,1591.5022305295554
8069,716,1,22,8,0.0,2,1,1,92606.98,0,-76836.04436929843,1520.7369831275564
8070,646,0,24,8,0.0,2,0,0,92612.88,0,-76835.58682977267,1514.854580549093
8071,617,1,30,8,0.0,1,1,1,92621.9,0,-76834.88657879611,1505.8617399518755
8072,776,1,31,5,0.0,2,1,0,92647.94,0,-76832.86278575328,1479.9008971298038
8073,792,1,42,2,0.0,2,1,0,92664.09,0,-76831.60836563988,1463.799744090957
8074,786,0,35,3,0.0,2,1,0,92712.97,0,-76827.81241674081,1415.067336065649
8075,691,0,24,6,0.0,2,1,1,92811.2,0,-76820.18479542658,1317.133677726212
8076,691,0,28,1,0.0,2,0,0,92865.41,0,-76815.97480510164,1263.0874078671054
8077,771,1,41,5,0.0,2,0,1,92914.67,0,-76812.14843553209,1213.9764571281494
8078,716,0,33,2,0.0,2,1,1,92916.53,0,-76812.00454636216,1212.1218854897775
8079,699,0,27,1,0.0,2,1,0,93003.21,0,-76805.27313433992,1125.7036054226187
8080,756,0,67,4,0.0,3,1,1,93081.87,0,-76799.16364528309,1047.2814198480096
8081,555,1,26,7,0.0,2,1,0,93122.41,0,-76796.01739649271,1006.8631377977047
8082,641,0,35,5,0.0,2,1,0,93148.93,0,-76793.9569817951,980.4235243641122
8083,659,1,32,9,0.0,2,1,1,93155.75,0,-76793.42718302173,973.6241724268045
8084,521,0,43,8,0.0,1,1,1,93180.09,0,-76791.53818842556,949.3572593980202
8085,529,0,34,9,0.0,1,1,1,93208.22,0,-76789.35356840646,921.3122251072499
8086,646,1,46,4,0.0,3,1,0,93251.42,1,-76785.99747300579,878.2430924222865
8087,690,1,26,2,0.0,2,1,1,93255.85,0,-76785.65310877084,873.8265793241625
8088,717,1,39,6,0.0,2,1,0,93275.61,0,-76784.11822439854,854.1263645633074
8089,478,1,50,2,0.0,1,0,1,93332.64,1,-76779.69147122532,797.2678564864185
8090,608,0,50,6,0.0,1,1,0,93568.77,1,-76761.3522921109,561.8514148174127
8091,496,0,31,5,0.0,2,1,0,93713.13,0,-76750.14239816293,417.9270076943481
8092,639,1,38,5,0.0,2,0,0,93716.38,0,-76749.88860826184,414.68729429641866
8093,616,0,40,9,0.0,2,0,0,93717.55,0,-76749.79795730609,413.52075580255416
8094,725,1,44,10,0.0,1,0,1,93777.61,0,-76745.13261712328,353.64250156164775
8095,590,1,54,4,0.0,2,1,1,93820.49,1,-76741.80377767934,310.89159096224313
8096,411,1,35,2,0.0,2,1,1,93825.78,0,-76741.39474614972,305.61696046578044
8097,699,1,39,1,0.0,2,0,0,93826.63,0,-76741.32597424959,304.7704594879581
8098,414,0,60,3,0.0,2,1,1,93844.82,0,-76739.9159482238,286.6345166112226
8099,629,0,31,6,0.0,2,1,0,93881.75,0,-76737.04604071226,249.81668813203075
8100,669,0,29,9,0.0,1,1,1,93901.61,0,-76735.50333317787,230.01679195868067
8101,722,0,46,6,0.0,1,1,1,93917.68,1,-76734.25474503762,213.99552656325457
8102,711,1,28,5,0.0,2,1,1,93959.96,0,-76730.97145605687,171.84315077645712
8103,746,1,24,4,0.0,1,0,1,94105.0,0,-76719.70727758207,27.24129620955641
8104,515,1,28,9,0.0,2,0,0,94141.75,0,-76716.85544439143,-9.398451477971804
8105,707,0,35,2,0.0,3,1,1,94148.3,0,-76716.3449080357,-15.928038054616021
8106,508,1,41,5,0.0,2,1,1,94170.84,0,-76714.59630832552,-38.40059381709832
8107,815,1,56,3,0.0,3,1,1,94248.16,1,-76708.58861739289,-115.48606526292113
8108,743,1,39,8,0.0,1,1,0,94263.44,0,-76707.40272905177,-130.720180047447
8109,585,0,36,7,0.0,2,1,0,94283.09,0,-76705.8782227368,-150.3113469364048
8110,723,0,38,6,0.0,2,1,1,94415.6,0,-76695.58612346138,-282.42070277508657
8111,576,0,55,9,0.0,2,1,1,94450.97,0,-76692.84059776505,-317.6843244702689
8112,712,0,27,10,0.0,1,1,0,94544.88,0,-76685.54634559448,-411.3103166947997
8113,575,0,36,1,0.0,1,0,1,94570.56,0,-76683.55328444655,-436.9131799520356
8114,593,0,27,10,0.0,3,0,0,94620.0,1,-76679.71363579438,-486.2038276765404
8115,545,1,32,4,0.0,1,1,0,94739.2,0,-76670.45694505832,-605.0439704081422
8116,767,1,34,8,0.0,2,1,0,94767.77,0,-76668.23607084145,-633.5269713023378
8117,507,1,29,6,0.0,2,0,1,94780.9,0,-76667.21888702652,-646.6181596033671
8118,710,1,32,3,0.0,1,1,0,94790.34,0,-76666.4838225521,-656.0289909072158
8119,850,1,29,10,0.0,2,1,1,94815.04,0,-76664.56429943875,-680.6539529287022
8120,718,0,35,8,0.0,2,1,0,94820.85,0,-76664.11431989497,-686.4468184361916
8121,546,0,29,5,0.0,1,1,1,94823.95,0,-76663.87523343273,-689.5380169153492
8122,828,0,37,4,0.0,2,1,0,94845.45,0,-76662.20281625858,-710.9721648767342
8123,573,1,44,4,0.0,1,1,1,94862.93,0,-76660.8477048668,-728.4001791103112
8124,684,0,54,6,0.0,2,1,1,94888.6,0,-76658.85306385382,-753.992279815094
8125,702,0,50,3,0.0,2,0,0,94949.84,0,-76654.09698808295,-815.0472752427108
8126,532,1,39,0,0.0,2,1,0,94977.3,0,-76651.96610209775,-842.4249062339534
8127,579,0,33,6,0.0,1,1,0,94993.04,1,-76650.74330795744,-858.1172311976161
8128,758,0,35,5,0.0,2,1,0,95009.6,0,-76649.45554216793,-874.6266396483434
8129,735,0,29,10,0.0,2,1,1,95025.27,0,-76648.23885374633,-890.2494006944921
8130,734,0,39,6,0.0,1,1,1,95135.27,0,-76639.69617074521,-999.9171702623147
8131,503,0,38,1,0.0,2,1,1,95153.24,0,-76638.30281730881,-1017.8336401536335
8132,597,0,26,5,0.0,2,0,1,95159.13,0,-76637.84456088523,-1023.7055726016473
8133,448,0,25,2,0.0,2,0,0,95215.73,0,-76633.45040493304,-1080.135112280096
8134,479,0,47,1,0.0,1,1,0,95270.83,0,-76629.17091772096,-1135.06856440669
8135,516,1,45,4,0.0,1,1,0,95273.73,1,-76628.9453607167,-1137.9596921595848
8136,664,0,36,1,0.0,2,1,1,95372.64,0,-76621.26260838048,-1236.5705108026038
8137,624,1,38,8,0.0,2,1,0,95403.41,0,-76618.8733739121,-1267.2477096844148
8138,675,1,57,8,0.0,2,0,1,95463.29,0,-76614.22249692799,-1326.9466675201704
8139,589,0,38,4,0.0,1,1,0,95483.48,1,-76612.65543515782,-1347.0759982201535
8140,465,1,33,6,0.0,2,1,1,95500.98,0,-76611.29758698995,-1364.5235540950484
8141,724,0,39,3,0.0,2,0,1,95562.81,0,-76606.49335118859,-1426.1659762659585
8142,750,1,32,5,0.0,2,1,0,95611.47,0,-76602.7141837394,-1474.678946604257
8143,714,0,35,3,0.0,2,1,1,95623.28,0,-76601.7973423469,-1486.453388186921
8144,694,0,39,3,0.0,1,1,1,95625.03,0,-76601.66160563157,-1488.198159788349
8145,430,0,31,5,0.0,1,1,0,95655.16,0,-76599.32424960789,-1518.2380258905198
8146,575,1,31,6,0.0,2,1,1,95686.42,0,-76596.89520975098,-1549.403152008311
8147,680,0,34,9,0.0,2,1,1,95686.6,0,-76596.88021904642,-1549.5822672851918
8148,700,1,32,3,0.0,1,0,0,95740.37,0,-76592.70423357573,-1603.1898114987532
8149,626,1,48,2,0.0,2,1,1,95794.98,0,-76588.46383298734,-1657.6350917894345
8150,801,0,42,6,0.0,2,1,1,95804.33,0,-76587.73607280718,-1666.956303915584
8151,514,0,32,8,0.0,2,1,0,95857.18,0,-76583.63450133518,-1719.6476300600016
8152,594,0,37,2,0.0,2,0,1,95864.5,0,-76583.06523942242,-1726.9452544718274
8153,492,1,28,9,0.0,2,1,0,95957.09,0,-76575.87568212328,-1819.255967275631
8154,589,1,39,7,0.0,2,0,0,95985.64,0,-76573.65750284142,-1847.719411189693
8155,599,1,41,1,0.0,2,1,0,96069.82,0,-76567.11994503895,-1931.6451385470114
8156,758,0,40,3,0.0,2,0,0,96097.65,0,-76564.9571490014,-1959.3905805418285
8157,846,0,61,0,0.0,2,1,1,96202.44,0,-76556.81818180038,-2063.8637807094847
8158,771,0,39,5,0.0,2,1,0,96270.64,0,-76551.5225632072,-2131.8580895374266
8159,555,0,27,5,0.0,2,0,0,96398.51,0,-76541.59424297158,-2259.3426203609774
8160,644,0,33,2,0.0,1,1,0,96420.58,0,-76539.87939918718,-2281.345668132604
8161,653,1,27,9,0.0,2,1,0,96429.29,0,-76539.20292627873,-2290.029347985319
8162,644,0,37,9,0.0,2,1,1,96442.86,0,-76538.14911414968,-2303.5583761207486
8163,740,0,44,9,0.0,1,0,1,96528.0,1,-76531.53615999344,-2388.440921720281
8164,421,0,34,2,0.0,2,1,1,96615.23,0,-76524.76492840656,-2475.4085148691415
8165,667,0,40,9,0.0,1,1,1,96670.2,0,-76520.4935692886,-2530.2117008852497
8166,791,0,34,7,0.0,2,1,0,96734.46,0,-76515.50196303983,-2594.277239475898
8167,683,0,43,8,0.0,1,1,0,96754.8,0,-76513.92333486716,-2614.556141153138
8168,527,1,25,6,0.0,2,0,1,96758.58,0,-76513.63134904226,-2618.3252569257543
8169,785,1,40,3,0.0,2,1,1,96832.82,0,-76507.86331597438,-2692.340186753515
8170,628,0,45,9,0.0,2,1,1,96862.56,0,-76505.55517072116,-2721.990866073855
8171,645,0,39,8,0.0,2,0,0,96864.36,0,-76505.41524741781,-2723.7853854590885
8172,738,0,36,5,0.0,2,1,1,96881.32,0,-76504.0972548433,-2740.693869265338
8173,550,0,47,2,0.0,2,1,1,97057.28,0,-76490.43387224617,-2916.1230307113515
8174,605,0,41,10,0.0,2,0,1,97213.09,0,-76478.33311817216,-3071.462302174222
8175,609,0,40,6,0.0,2,1,1,97416.34,0,-76462.54861191851,-3274.098448355542
8176,717,0,53,6,0.0,2,0,1,97614.87,0,-76447.1296095294,-3472.028493099982
8177,645,0,32,4,0.0,2,0,1,97628.08,0,-76446.1044979408,-3485.198864162526
8178,507,1,35,2,0.0,2,1,0,97633.93,0,-76445.65148334573,-3491.031633455925
8179,526,1,36,0,0.0,2,1,0,97767.63,0,-76435.26810491418,-3624.3277787972506
8180,503,1,37,8,0.0,2,1,1,97893.32,0,-76425.50719131877,-3749.6382545379734
8181,587,1,34,1,0.0,2,1,1,97932.68,0,-76422.44968969523,-3788.879114776524
8182,642,1,36,6,0.0,2,1,1,97938.59,0,-76421.9901867865,-3794.7710879630963
8183,679,1,33,6,0.0,2,1,1,98015.85,0,-76415.98980816432,-3871.7976393711797
8184,548,1,37,9,0.0,2,0,0,98029.58,0,-76414.92476093268,-3885.486588112615
8185,527,1,35,8,0.0,1,1,0,98031.53,1,-76414.77352838349,-3887.430768879035
8186,726,0,28,2,0.0,1,0,0,98060.51,0,-76412.52106655552,-3916.3226162250035
8187,678,1,49,8,0.0,2,0,1,98090.69,0,-76410.1776418979,-3946.4115892673567
8188,544,0,38,8,0.0,1,1,1,98208.62,0,-76401.0204779466,-4063.9858745239217
8189,589,0,29,2,0.0,2,0,1,98320.27,0,-76392.34931033461,-4175.298546360118
8190,609,0,26,7,0.0,2,1,0,98463.99,0,-76381.18778786583,-4318.584436920971
8191,673,1,35,6,0.0,2,1,0,98618.79,0,-76369.16531065799,-4472.916699651854
8192,585,1,35,2,0.0,2,1,0,98621.04,1,-76368.99140949012,-4475.160185140269
8193,814,1,36,6,0.0,2,1,1,98657.01,0,-76366.19578457944,-4511.020815855057
8194,486,0,24,1,0.0,1,1,0,98802.76,0,-76354.87995733162,-4656.331703714551
8195,707,1,36,6,0.0,1,0,0,98810.78,0,-76354.25496447065,-4664.326754162545
8196,773,1,33,10,0.0,1,1,1,98820.09,0,-76353.53133451875,-4673.608431727316
8197,656,0,39,10,0.0,2,1,1,98894.64,0,-76347.74284215264,-4747.933646718836
8198,790,1,37,3,0.0,3,0,0,98897.32,0,-76347.53344515117,-4750.605123595476
8199,680,1,34,7,0.0,2,1,0,98949.85,0,-76343.45500617879,-4802.976836007277
8200,716,1,29,6,0.0,2,1,1,98998.61,0,-76339.66796655444,-4851.589467213182
8201,759,0,31,8,0.0,2,1,1,99086.74,0,-76332.82334029445,-4939.453162649372
8202,621,0,34,6,0.0,2,1,1,99128.13,0,-76329.61027592959,-4980.718596514933
8203,593,0,41,6,0.0,2,1,1,99136.49,0,-76328.96126915127,-4989.053425923792
8204,759,1,45,8,0.0,2,1,1,99251.24,0,-76320.04814390816,-5103.456327334263
8205,547,1,31,9,0.0,2,0,0,99294.22,0,-76316.71238441205,-5146.307227952491
8206,659,0,27,4,0.0,2,1,0,99341.87,0,-76313.01081754328,-5193.812963922965
8207,531,0,70,1,0.0,2,0,0,99503.19,0,-76300.48366271179,-5354.646091591621
8208,734,0,45,2,0.0,2,1,0,99593.28,0,-76293.48542450523,-5444.46340059795
8209,710,0,22,8,0.0,2,0,0,99645.04,0,-76289.46606218214,-5496.067198745615
8210,702,0,39,8,0.0,2,1,0,99654.13,0,-76288.76012655349,-5505.129741720159
8211,716,1,38,1,0.0,2,1,1,99661.46,0,-76288.19074381761,-5512.437557873291
8212,695,0,37,2,0.0,2,1,1,99692.65,0,-76285.76872177036,-5543.533429633381
8213,493,1,36,2,0.0,2,0,1,99770.3,0,-76279.74032111683,-5620.949567175866
8214,666,1,66,7,0.0,2,1,1,99792.82,0,-76277.9896261056,-5643.4009482389765
8215,625,0,39,5,0.0,1,1,0,99800.87,0,-76277.36497190151,-5651.4268137171475
8216,521,0,22,5,0.0,2,1,1,99828.45,0,-76275.22417070645,-5678.923882500388
8217,694,1,39,9,0.0,2,0,0,99924.04,0,-76267.79889197355,-5774.224605422962
8218,668,0,34,0,0.0,1,0,0,99984.86,0,-76263.07585106572,-5834.8610090176035
8219,595,0,35,8,0.0,1,1,0,100015.79,1,-76260.67450957108,-5865.69783259224
8220,679,0,39,5,0.0,2,1,1,100060.54,0,-76257.19839179736,-5910.31240418897
8221,560,0,49,4,0.0,1,1,1,100075.1,1,-76256.06873877933,-5924.828794901762
8222,850,1,37,9,0.0,1,0,0,100101.06,0,-76254.04997442372,-5950.709484718904
8223,544,1,26,6,0.0,1,1,0,100200.4,1,-76246.3381544475,-6049.750465531013
8224,724,0,28,9,0.0,2,1,1,100240.2,0,-76243.24555422946,-6089.42968461168
8225,643,0,34,7,0.0,2,0,1,100304.13,0,-76238.28146845277,-6153.166856634095
8226,758,1,35,5,0.0,2,0,0,100365.51,0,-76233.51357444825,-6214.3611095399765
8227,625,0,39,2,0.0,2,1,0,100403.05,0,-76230.59944975722,-6251.788152506576
8228,691,1,33,6,0.0,2,1,1,100408.31,0,-76230.19035825205,-6257.032066973005
8229,603,1,48,5,0.0,1,1,0,100478.6,1,-76224.7323742394,-6327.110037821906
8230,683,1,30,2,0.0,2,0,1,100496.84,1,-76223.31517250421,-6345.29472433452
8231,512,1,41,6,0.0,1,1,1,100507.81,0,-76222.46481486503,-6356.23212462416
8232,726,1,35,9,0.0,2,0,1,100556.98,0,-76218.64424968147,-6405.252950174522
8233,770,1,30,8,0.0,2,1,0,100557.03,0,-76218.63997061398,-6405.302666213535
8234,633,0,25,1,0.0,1,1,0,100598.98,0,-76215.38343853861,-6447.126416870949
8235,622,0,43,8,0.0,2,1,0,100618.17,0,-76213.89316352675,-6466.258468015102
8236,598,1,43,5,0.0,3,1,1,100722.72,1,-76205.77400058416,-6570.492789831639
8237,588,0,40,5,0.0,2,0,0,100727.68,0,-76205.3889119359,-6575.437847008108
8238,850,1,36,10,0.0,2,1,1,100750.03,0,-76203.65073044538,-6597.71951510624
8239,806,0,34,6,0.0,2,0,0,100809.99,0,-76198.99464014106,-6657.498571339043
8240,584,1,37,8,0.0,2,0,1,100835.19,0,-76197.0396990772,-6682.623172513011
8241,622,0,39,9,0.0,2,0,1,100862.36,0,-76194.92929619871,-6709.710990522468
8242,729,0,37,10,0.0,2,1,0,100862.54,0,-76194.91430875975,-6709.89010732535
8243,539,1,29,4,0.0,2,1,1,100919.19,0,-76190.516691249,-6766.3696384216055
8244,786,1,39,7,0.0,2,0,0,100929.59,0,-76189.70662727555,-6776.7374201110515
8245,592,1,62,5,0.0,1,1,1,100941.57,0,-76188.77799182344,-6788.681820228963
8246,526,0,30,9,0.0,2,0,0,100995.68,0,-76184.57657081893,-6842.628671167025
8247,634,1,45,2,0.0,4,1,0,101039.53,1,-76181.17006700134,-6886.34586338046
8248,663,1,39,8,0.0,2,1,1,101168.9,0,-76171.12289491687,-7015.325068619511
8249,623,1,35,5,0.0,2,1,0,101192.08,0,-76169.32312510462,-7038.435196238964
8250,602,1,25,0,0.0,2,1,1,101274.17,0,-76162.94822889201,-7120.277356563388
8251,521,1,22,10,0.0,1,1,1,101311.95,0,-76160.01500751913,-7157.943525471359
8252,619,1,42,2,0.0,1,1,1,101348.88,1,-76157.14597902502,-7194.761639082576
8253,663,0,30,4,0.0,3,1,0,101371.05,0,-76155.42389289167,-7216.864564236403
8254,731,0,41,3,0.0,2,1,0,101371.72,0,-76155.37115867084,-7217.532302378846
8255,519,0,42,8,0.0,2,1,1,101485.72,0,-76146.51989214783,-7331.188688879942
8256,760,1,41,6,0.0,2,0,0,101491.23,0,-76146.08969307943,-7336.681275328413
8257,642,1,55,7,0.0,2,1,1,101515.76,0,-76144.18574287713,-7361.137546289882
8258,640,0,62,3,0.0,1,1,1,101663.47,0,-76132.71451059997,-7508.4014352254635
8259,555,1,35,1,0.0,2,1,0,101667.0,0,-76132.44130589318,-7511.921093908406
8260,585,1,44,4,0.0,2,0,1,101728.46,0,-76127.66797354937,-7573.195366154265
8261,516,0,37,8,0.0,1,1,0,101834.58,0,-76119.42734338251,-7678.995105304961
8262,543,1,42,5,0.0,2,0,0,101905.34,0,-76113.93181631636,-7749.541304900158
8263,600,0,32,1,0.0,1,1,1,101986.16,0,-76107.6548041073,-7830.117050253261
8264,641,1,36,1,0.0,2,1,0,102021.39,0,-76104.91842313409,-7865.240513122087
8265,671,0,30,2,0.0,1,0,1,102057.86,0,-76102.0858893145,-7901.600283174848
8266,642,0,25,7,0.0,2,1,0,102083.78,0,-76100.07323728128,-7927.442105950648
8267,688,1,24,3,0.0,2,1,1,102195.16,0,-76091.42298978605,-8038.485576442814
8268,578,1,40,7,0.0,2,0,0,102233.73,0,-76088.42860371686,-8076.939417288108
8269,527,1,36,6,0.0,2,1,1,102280.29,0,-76084.81324045373,-8123.358970279913
8270,678,1,49,1,0.0,2,1,1,102472.9,0,-76069.85357560452,-8315.386753841314
8271,637,0,41,2,0.0,2,0,1,102515.42,0,-76066.55188435226,-8357.778484061617
8272,651,0,44,2,0.0,3,1,0,102530.35,1,-76065.39226984594,-8372.663343814322
8273,611,0,40,1,0.0,2,1,1,102547.56,0,-76064.05613166647,-8389.821501878589
8274,422,1,33,2,0.0,2,1,0,102655.31,0,-76055.69005853632,-8497.24670279275
8275,571,1,33,1,0.0,2,1,0,102750.7,0,-76048.2806168209,-8592.348134026031
8276,695,1,39,5,0.0,2,0,0,102763.69,0,-76047.2706024543,-8605.298495822484
8277,621,1,43,8,0.0,1,0,0,102806.6,0,-76043.9388803921,-8648.079133681675
8278,586,1,42,2,0.0,1,1,0,102889.34,0,-76037.51359580246,-8730.569359736804
8279,667,0,34,5,0.0,2,1,1,102908.63,0,-76036.01479789101,-8749.800856952454
8280,650,0,60,8,0.0,2,1,1,102925.76,0,-76034.6845181591,-8766.87913267998
8281,666,0,39,10,0.0,2,1,0,102999.33,0,-76028.97099093784,-8840.226928187158
8282,687,1,44,9,0.0,2,0,0,103042.2,1,-76025.64146627756,-8882.967378894513
8283,580,1,65,1,0.0,2,0,1,103182.46,0,-76014.74973964754,-9022.804079049156
8284,627,0,32,10,0.0,2,1,0,103287.62,0,-76006.58268581917,-9127.646393109866
8285,827,0,38,5,0.0,2,0,0,103305.01,0,-76005.2302375718,-9144.983218357887
8286,682,1,64,9,0.0,2,1,1,103318.44,0,-76004.18852037644,-9158.373079872177
8287,461,1,28,8,0.0,1,1,1,103349.74,0,-76001.76001836645,-9189.579321438947
8288,786,1,29,4,0.0,2,1,0,103372.79,0,-75999.96684928308,-9212.558661042754
8289,517,1,29,5,0.0,2,1,0,103402.88,0,-75997.6326095897,-9242.558649499702
8290,594,0,35,2,0.0,2,1,0,103480.69,0,-75991.5890934492,-9320.133394292594
8291,789,0,27,6,0.0,2,1,0,103603.65,0,-75982.0381573402,-9442.721429110446
8292,508,1,43,9,0.0,1,1,0,103726.71,0,-75972.48387090983,-9565.410647478568
8293,627,0,33,5,0.0,2,1,1,103737.82,0,-75971.61997868422,-9576.48672772741
8294,649,1,38,8,0.0,1,1,0,103760.53,0,-75969.85607776188,-9599.12806236776
8295,558,1,47,9,0.0,2,1,0,103787.28,0,-75967.77949041998,-9625.797551254605
8296,537,0,59,9,0.0,2,0,0,103799.77,1,-75966.80965543803,-9638.249876337164
8297,628,0,40,10,0.0,2,1,0,103832.58,0,-75964.26084227524,-9670.960527331703
8298,685,1,40,7,0.0,2,1,0,103898.59,0,-75959.13393699776,-9736.77098447341
8299,555,0,21,1,0.0,2,0,0,103901.35,0,-75958.9209166892,-9739.523096807225
8300,850,1,39,6,0.0,2,1,0,103921.43,0,-75957.35860769679,-9759.541476322496
8301,806,1,67,1,0.0,2,0,1,103945.58,0,-75955.48339548627,-9783.618630385168
8302,534,0,52,1,0.0,3,1,1,104035.41,1,-75948.50982499297,-9873.178232085005
8303,530,1,22,7,0.0,2,1,0,104170.48,0,-75938.02041728243,-10007.840371119148
8304,581,1,46,1,0.0,2,1,0,104272.04,0,-75930.13262947938,-10109.09343868359
8305,624,1,28,2,0.0,2,0,1,104353.26,0,-75923.82472897742,-10190.068037735195
8306,769,0,38,6,0.0,2,0,0,104393.78,0,-75920.67650598763,-10230.465180963265
8307,688,0,26,1,0.0,2,1,1,104435.94,0,-75917.40316897287,-10272.498131031036
8308,548,1,46,1,0.0,1,1,1,104469.06,1,-75914.83229341898,-10305.518518662933
8309,520,0,34,3,0.0,2,1,1,104703.96,0,-75896.59019874346,-10539.709202793603
8310,590,0,39,9,0.0,2,1,1,104730.52,0,-75894.52685294386,-10566.188757396092
8311,683,1,36,7,0.0,2,1,0,104786.59,0,-75890.17156353021,-10622.089124795399
8312,622,0,36,9,0.0,2,1,1,104852.6,0,-75885.04578400012,-10687.899962749405
8313,439,1,43,8,0.0,1,0,1,104889.3,0,-75882.19735419347,-10724.489698691254
8314,688,1,46,3,0.0,2,0,1,104902.68,0,-75881.15587453783,-10737.828482904051
8315,614,0,44,6,0.0,2,0,1,104930.46,0,-75878.99918455756,-10765.524826090621
8316,709,0,35,2,0.0,2,1,0,104982.39,0,-75874.96541691017,-10817.297699839737
8317,752,1,30,3,0.0,2,1,1,104991.28,0,-75874.2746308966,-10826.160722013146
8318,750,0,22,5,0.0,2,0,1,105125.65,0,-75863.83946372705,-10960.124928766701
8319,595,1,43,5,0.0,2,0,0,105149.8,0,-75861.9653433331,-10984.202453833528
8320,735,0,36,5,0.0,2,1,0,105152.17,0,-75861.77998829774,-10986.564858725658
8321,764,0,30,5,0.0,2,0,1,105155.66,0,-75861.50870546018,-10990.044235828032
8322,711,1,28,8,0.0,2,0,0,105159.89,0,-75861.1807174756,-10994.261635840934
8323,622,0,38,5,0.0,2,0,0,105295.77,0,-75850.62902488634,-11129.731527810729
8324,700,1,42,8,0.0,2,1,1,105305.72,0,-75849.8555450596,-11139.65122138052
8325,682,0,40,4,0.0,1,0,1,105352.55,0,-75846.21888525099,-11186.339847915733
8326,557,1,40,4,0.0,2,0,1,105433.53,0,-75839.93114093237,-11267.075679807574
8327,524,0,29,7,0.0,2,1,1,105448.74,0,-75838.75029358301,-11282.239870007435
8328,506,0,43,2,0.0,2,1,0,105568.6,0,-75829.44202469081,-11401.737908766934
8329,651,0,34,3,0.0,2,1,1,105599.65,0,-75827.02933248121,-11432.693684344651
8330,526,0,35,5,0.0,2,1,1,105618.14,0,-75825.5945783845,-11451.12824265179
8331,699,1,49,2,0.0,1,0,0,105760.01,0,-75814.57518495878,-11592.569195817561
8332,688,0,26,0,0.0,2,1,0,105784.85,0,-75812.64631476787,-11617.334250701195
8333,584,0,36,9,0.0,1,1,1,105818.51,0,-75810.03321210954,-11650.892913143394
8334,564,1,35,9,0.0,2,1,1,105837.38,0,-75808.56795879577,-11669.705989779904
8335,760,1,32,7,0.0,2,1,1,105969.05,0,-75798.34056481709,-11800.977704691444
8336,692,0,46,2,0.0,2,1,1,105983.09,0,-75797.25079248661,-11814.975493685151
8337,562,0,62,3,0.0,2,1,0,105986.01,0,-75797.02518756727,-11817.887064885315
8338,640,0,39,3,0.0,1,1,1,105997.25,0,-75796.15164684603,-11829.092907894672
8339,655,0,37,1,0.0,1,1,1,106040.97,0,-75792.7562007971,-11872.680822375272
8340,726,0,31,9,0.0,2,1,1,106117.3,0,-75786.82774379691,-11948.780082524587
8341,724,0,40,6,0.0,2,0,0,106149.48,0,-75784.32860833859,-11980.862884365059
