,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,pca0,pca1
3557,850,1,66,0,127120.62,1,0,1,118929.64,1,51944.88424164763,-14850.189975605976
3558,568,0,27,5,126815.97,2,0,1,118648.12,0,51619.28850351525,-14593.180410447487
3559,645,1,41,2,138881.04,1,1,0,129936.53,1,64524.58338790455,-24910.51986687365
3560,765,0,51,3,123372.3,1,1,1,115429.32,0,47936.04760795907,-11651.537616745902
3561,537,0,30,1,103138.17,1,1,1,96555.42,0,26297.270880026797,5593.96995400877
3562,519,1,47,6,157296.02,2,0,0,147278.43,1,84230.72504634954,-40769.931304071884
3563,568,1,38,3,132951.92,1,0,1,124486.28,0,58190.10089027884,-19937.188238624487
3564,410,1,35,7,117183.74,1,1,1,109733.73,0,41323.85274879855,-6453.756070355211
3565,681,0,23,7,157761.56,1,0,0,147759.84,0,84732.24696821923,-41213.732896332316
3566,762,0,32,10,191775.65,1,1,0,179657.83,0,121120.8206914743,-70373.83971865538
3567,462,0,39,4,140133.08,2,0,0,131304.45,0,65879.07348926966,-26177.07527335312
3568,564,1,44,3,111760.4,3,1,1,104722.47,1,35527.71711133343,-1878.8088090735253
3569,734,0,22,5,130056.23,1,0,0,121894.31,1,55101.86439174818,-17577.926179030463
3570,614,1,41,7,146997.64,2,0,0,137791.18,0,73226.6649684145,-32111.109743603865
3571,596,0,21,4,210433.08,2,0,1,197297.77,1,141091.82556381854,-86511.56243330715
3572,485,1,39,2,75339.64,1,1,1,70665.16,0,-3427.951716949777,29247.193715770274
3573,774,0,34,4,120875.23,2,0,1,113407.26,0,45289.48514723703,-9829.507884362549
3574,691,1,38,5,114753.76,1,1,0,107665.02,0,38740.55749774001,-4580.006082590707
3575,695,1,31,5,106089.2,1,0,0,99537.68,0,29470.993323546067,2849.8953560637033
3576,781,1,27,7,186558.55,1,1,1,175071.29,1,115563.2847513217,-66206.31353109033
3577,651,0,28,10,79562.98,1,1,1,74687.37,0,1095.0011111815488,25565.117971508105
3578,683,0,38,7,109346.13,2,1,0,102665.92,0,32961.02717928841,-15.962590091807112
3579,749,0,46,10,78136.36,2,1,1,73470.98,0,-421.7746019110693,26667.04282336583
3580,612,0,24,1,182705.05,1,1,1,171837.06,0,111470.24968453299,-63281.11610938021
3581,689,0,34,1,165312.27,1,1,0,155495.63,0,92860.9173283898,-48339.768823971484
3582,807,1,28,7,165969.26,3,1,0,156122.13,1,93564.5784455285,-48913.35426101911
3583,456,0,32,9,133060.63,1,1,1,125167.92,0,58351.41789158404,-20608.32751245855
3584,458,1,43,1,106870.12,2,1,0,100564.37,0,30329.285773144096,1886.951890450704
3585,625,0,26,3,130483.95,1,1,0,122810.53,0,55599.445591023185,-18458.16252528161
3586,651,0,31,7,138008.06,2,1,0,129912.74,0,63652.392362844104,-24954.59766870691
3587,794,1,22,4,114440.24,1,1,1,107753.07,0,38434.82327029426,-4692.137937184827
3588,606,0,36,5,190479.48,2,0,0,179351.89,0,119804.80440930778,-70169.48523400624
3589,794,1,41,7,176845.41,3,1,0,166526.26,1,105215.86963888942,-58441.4166184468
3590,555,0,31,8,145875.74,1,1,0,137491.23,0,72084.8584146565,-31899.193009870054
3591,616,0,29,8,149318.55,1,1,0,140746.13,0,75770.0480088132,-34876.89269679404
3592,707,0,73,6,66573.17,1,1,1,62768.8,0,-12781.177853489035,36438.89914471684
3593,516,1,33,7,127305.5,1,1,1,120037.36,0,52215.22849146635,-15940.20780338183
3594,752,0,38,0,145974.79,2,1,1,137694.23,0,72199.37623579738,-32093.887016151533
3595,667,1,37,9,71786.9,2,1,1,67734.79,0,-7197.533899982651,31892.80708952058
3596,580,0,45,2,179334.83,2,1,1,169303.65,0,107913.46240283088,-61017.08993887508
3597,724,0,37,6,125489.4,1,1,0,118570.53,0,50290.70077920332,-14618.846144680016
3598,835,0,28,2,163569.61,2,1,1,154559.28,0,91050.8044517597,-47541.581888034336
3599,720,0,33,6,97188.62,1,0,0,91881.29,0,20002.69635362339,9791.939805335902
3600,685,1,25,10,128509.63,1,1,0,121562.33,0,53534.15317409804,-17367.05848783302
3601,747,0,61,7,155973.13,1,0,1,147554.26,0,82933.25364013336,-41147.66363637121
3602,544,0,37,3,84496.71,1,0,0,79972.09,0,6424.242971173584,20679.513485319545
3603,609,1,35,2,147900.43,1,1,0,140000.29,0,74298.28866381706,-34243.43696592864
3604,624,0,54,3,116726.22,1,1,0,110498.1,1,40927.07790510108,-7251.348027414263
3605,825,1,36,3,146053.66,1,1,1,138344.7,0,72328.52446771871,-32736.26721043439
3606,521,1,32,2,136555.01,2,1,1,129353.21,0,62160.276220343556,-24509.60233872188
3607,750,1,33,3,161801.47,1,0,1,153288.97,1,89189.3509288407,-46412.423062010675
3608,626,0,43,4,137638.69,1,1,0,130442.08,1,63325.246472163904,-25511.02446400871
3609,717,1,36,2,99472.76,2,1,0,94274.72,1,22465.812611384783,7583.125429702723
3610,705,0,33,7,68423.89,1,1,1,64872.55,0,-10772.669459924356,34485.2302661391
3611,658,0,35,9,71829.34,1,1,1,68141.92,0,-7123.604298642865,31490.20254828488
3612,593,1,38,5,142658.04,2,0,1,135337.11,0,68709.58690917841,-30001.466373188036
3613,744,0,30,1,128065.12,1,1,0,121525.48,0,53088.124455976205,-17364.840389639856
3614,636,0,36,5,117559.05,2,1,1,111573.3,0,41840.8931110317,-8258.622892262716
3615,816,1,34,2,108410.87,2,1,0,102908.91,0,32047.463727561888,-330.8509474946463
3616,698,1,57,9,111359.55,2,1,0,105715.01,0,35205.16009071397,-2899.480921743728
3617,544,0,47,5,105245.21,1,0,0,99922.08,1,28659.40356626817,2401.1112581455577
3618,547,1,38,5,167539.97,1,0,1,159207.34,0,95370.14083799369,-51867.2654252637
3619,687,0,38,0,144450.58,1,0,1,137276.83,0,70647.35348879472,-31796.118542548378
3620,669,1,47,9,61196.54,1,1,0,58170.24,0,-18498.696114476905,40606.01964857555
3621,468,0,42,9,181627.14,2,1,0,172668.39,0,110460.15521393355,-64193.646714332535
3622,607,1,25,4,121166.89,1,0,1,115288.24,0,45726.34027636805,-11682.157212441474
3623,740,0,33,1,129574.98,1,1,1,123300.38,0,54731.26385803435,-19017.123682586327
3624,667,1,56,8,137464.04,1,1,0,130846.79,1,63182.55431540221,-25928.075419903485
3625,659,0,32,3,107594.11,2,1,1,102416.84,0,31194.95460294468,96.30254449445377
3626,727,0,38,2,62276.99,1,1,1,59280.79,0,-17335.262970068172,39582.7319746048
3627,550,0,34,8,122359.5,1,0,0,116495.55,0,47009.108084363084,-12793.202614311678
3628,850,0,51,4,124425.99,1,0,0,118545.49,1,49228.55906353729,-14676.466155971488
3629,667,0,27,7,156811.74,1,1,1,149402.59,0,83912.87200833017,-42925.284995269816
3630,737,1,22,10,111543.26,2,0,0,106327.85,0,35435.90885395629,-3496.2030162185806
3631,712,1,27,2,133009.51,1,1,0,126809.15,0,58427.91323143596,-22248.56997100737
3632,571,0,32,5,131354.25,1,1,0,125256.53,0,56657.07395905851,-20829.187635088194
3633,850,1,45,4,114347.85,2,1,1,109089.04,0,38446.46486543517,-6031.247959950495
3634,490,1,38,3,97266.1,1,1,1,92797.23,0,20151.072431499593,8884.782458171801
3635,818,1,31,1,186796.37,1,0,0,178252.63,0,116047.45092872817,-69359.57616100277
3636,538,1,42,1,98548.62,2,0,1,94047.75,0,21526.83538105484,7737.64033070402
3637,625,0,49,6,173434.9,1,1,0,165580.93,1,101742.24356822016,-57763.80364090321
3638,654,1,35,2,90865.8,1,1,1,86764.46,0,13301.596532794278,14402.283561961232
3639,705,1,64,3,153469.26,3,0,0,146573.66,1,80360.7914963792,-40364.47677982041
3640,528,1,36,1,156948.41,1,1,1,149912.28,1,84088.7106857361,-43422.82225139949
3641,551,1,59,2,166968.28,1,1,0,159483.76,1,94821.64443304247,-52187.24820941137
3642,609,1,71,6,113317.1,1,1,0,108258.22,1,37354.30390044675,-5282.986300398636
3643,694,0,39,0,107042.74,1,1,1,102284.2,0,30634.949308872627,185.72248135348835
3644,632,1,39,5,97854.37,2,1,0,93536.38,0,20794.96979818911,8193.550509100094
3645,730,1,37,5,124053.03,1,1,0,118591.67,0,48860.31059744134,-14751.47130929926
3646,555,0,33,5,127343.4,1,0,1,121789.3,0,52389.070714789705,-17683.913267239608
3647,684,1,38,5,133189.4,1,0,0,127388.06,0,58652.21809034566,-22811.761336700452
3648,673,1,25,3,108244.82,2,1,1,103573.96,0,31933.561847099343,-1006.7883918922579
3649,543,0,42,4,89838.71,3,1,0,85983.54,1,12216.960907351056,15101.080545901932
3650,733,0,44,3,106070.89,1,0,1,101617.43,0,29614.253205831796,775.0046502431052
3651,687,0,38,8,69434.4,2,1,1,66580.13,1,-9632.600179998437,32861.283908633544
3652,558,1,56,7,121235.05,2,1,1,116253.1,0,45869.22548515785,-12638.809986208358
3653,540,1,28,6,84121.04,1,0,1,80698.54,0,6106.123838565601,19926.082754692354
3654,650,0,24,8,108881.73,1,1,0,104492.83,0,32639.907861303887,-1873.4206968235296
3655,669,0,51,3,88827.53,1,0,0,85250.77,1,11151.92885579225,15753.109292804169
3656,590,1,37,0,64345.21,1,0,1,61759.33,1,-15080.80622414617,37272.29577648415
3657,526,1,33,8,114634.63,2,1,0,110114.38,1,38812.00389900012,-7031.220923911849
3658,713,1,48,1,163760.82,1,0,0,157381.14,1,91460.58260907825,-50340.07042776637
3659,734,0,37,3,80387.81,1,0,1,77272.62,0,2118.112334253002,23051.73264628459
3660,697,1,48,2,108128.96,2,1,1,103944.37,0,31846.818273768407,-1385.077319662152
3661,668,0,43,1,147167.25,1,0,0,141679.73,0,73697.74949699061,-35974.743671571945
3662,539,1,39,6,62052.28,1,0,1,59755.14,0,-17522.457906265274,39092.362905869086
3663,679,0,47,10,198546.1,2,1,0,191198.92,1,128767.10770044742,-81354.27872653712
3664,658,1,40,7,140596.95,1,0,1,135459.02,1,66664.18987011407,-30283.072995640487
3665,479,0,34,5,117593.48,2,0,0,113308.29,0,42009.95759492645,-9985.69966259468
3666,696,1,25,8,126442.59,1,1,0,121904.44,0,51499.92439419,-17868.662332943437
3667,651,0,26,5,147037.32,1,0,0,141763.26,0,73574.69863002413,-36068.11189861243
3668,673,0,32,8,121240.76,1,1,0,116969.73,0,45930.57297862039,-13352.83190436161
3669,774,1,28,1,71264.02,2,0,1,68759.57,0,-7639.248957847575,30830.51533116096
3670,578,0,45,1,148600.91,1,1,0,143397.14,1,75260.45351544648,-37575.62858994367
3671,745,0,46,2,122220.19,1,1,1,118024.1,0,46988.928496188775,-14327.95441536407
3672,535,1,49,7,115309.75,1,1,0,111421.77,0,39586.61750817961,-8282.232311014488
3673,850,0,39,3,124548.99,2,1,1,120380.12,0,49493.66557868209,-16496.003134617094
3674,634,0,48,2,107247.69,1,1,1,103712.05,1,30950.167167647556,-1221.8989142207329
3675,683,1,73,8,137732.23,2,1,1,133210.44,0,63633.496515504594,-28263.759079752243
3676,492,0,45,9,170295.04,2,0,0,164741.81,0,98546.6986837426,-57171.06102420937
3677,613,1,20,0,117356.19,1,0,0,113557.7,1,41792.754731042914,-10252.78403420984
3678,588,1,40,10,125534.51,1,1,0,121504.18,1,50563.501612152344,-17540.13332193604
3679,579,0,28,6,150329.15,1,1,0,145558.42,0,77151.31974810884,-39596.16551502465
3680,431,0,37,0,120764.08,1,1,1,117023.08,0,45459.473517944425,-13443.040691690745
3681,625,0,31,4,77743.01,2,1,0,75335.68,0,-669.1245842106764,24777.426325432116
3682,559,1,34,5,68999.66,2,1,1,66879.27,0,-10042.79712204444,32529.284862363635
3683,841,0,32,2,117070.21,1,1,0,113482.2,0,41501.777293031475,-10199.720615007316
3684,654,0,43,9,84673.17,2,0,1,82081.35,0,6763.977026360999,18590.328029191176
3685,552,0,50,4,121175.56,1,1,0,117505.07,1,45907.14352992333,-13891.618920991368
3686,623,0,44,1,83325.77,1,0,1,80828.78,0,5323.371009492901,19734.475428076363
3687,821,0,45,0,135827.33,2,1,1,131778.58,0,61623.151962325435,-26984.158325731292
3688,683,1,38,5,127616.56,1,1,0,123846.07,0,52821.13650338288,-19713.257432889015
3689,564,1,33,2,115761.51,1,0,1,112350.21,1,40109.116337093816,-9172.78438655516
3690,722,1,50,4,132088.59,1,1,1,128262.14,0,57622.61447338057,-23768.690675258953
3691,589,1,36,9,140355.56,2,1,0,136329.96,0,66491.16574376827,-31170.129313140846
3692,594,1,26,6,135067.52,2,0,0,131211.86,0,60821.6227466526,-26478.157785062966
3693,498,0,73,2,170241.7,2,1,1,165407.96,0,98545.25342569767,-57839.34149925136
3694,664,0,40,7,125608.72,1,1,0,122073.48,0,50681.700263101055,-18101.95054174358
3695,579,0,31,6,139729.54,1,0,1,135815.38,0,65827.07381535662,-30705.720395880635
3696,499,1,55,4,126817.65,2,1,0,123269.71,0,51979.877306335235,-19200.68232297644
3697,573,1,72,8,98765.84,1,1,1,96015.53,0,21896.21834916319,5792.672825208919
3698,556,1,31,1,128663.81,2,1,0,125083.29,0,53961.305399459605,-20865.41146407375
3699,692,0,49,6,110540.43,2,0,1,107472.99,0,34525.03922718943,-4715.764794675766
3700,850,0,32,4,156001.68,2,1,1,151677.31,0,83281.9158600193,-45256.04401562461
3701,657,0,36,8,188241.05,2,0,0,183058.51,1,117860.99272897966,-74038.74791556434
3702,724,1,35,0,171982.95,2,0,1,167313.07,0,100429.19815722987,-59603.4710402552
3703,594,1,49,2,126615.94,2,0,1,123214.74,0,51774.50838295169,-19161.542917745734
3704,537,0,26,7,106397.75,1,0,0,103563.23,0,30091.23564914981,-1139.5353790653096
3705,596,0,54,1,123544.0,1,1,1,120314.75,1,48486.631774786445,-16508.879246465945
3706,530,1,42,0,99948.45,1,0,1,97338.62,0,23178.007834612796,4565.420472060356
3707,763,0,31,7,143966.3,2,1,1,140262.96,1,70396.44073022465,-34810.83918670128
3708,577,1,35,4,108155.49,1,1,0,105407.79,0,31986.916691820177,-2842.017683752584
3709,785,1,34,9,70302.48,1,1,1,68600.36,0,-8610.249161511576,30914.570984507227
3710,710,0,54,6,171137.62,1,1,1,167023.95,1,99563.9679499913,-59380.87287633993
3711,720,0,31,4,141356.47,1,0,0,137985.69,0,67617.63870656858,-32743.12733942667
3712,448,1,36,6,83947.12,2,1,0,81999.53,0,6033.763626343404,18615.514936293723
3713,656,0,32,5,136963.12,1,1,0,133814.28,0,62913.603322107134,-28925.50493196971
3714,636,1,37,9,157098.52,1,1,1,153535.27,0,84519.73111627018,-47023.212416695445
3715,453,1,28,3,139986.65,1,1,0,136846.75,0,66163.50267742935,-31714.00867722346
3716,758,0,41,10,79857.64,1,1,1,78088.17,0,1652.8796754527455,22197.472592280854
3717,577,1,43,3,127940.47,1,0,0,125140.72,1,53244.61027196088,-20978.842784441647
3718,706,1,47,10,144090.42,1,1,0,140938.95,1,70572.68304057296,-35475.14856150032
3719,573,0,50,0,159304.07,1,0,1,155915.24,1,86903.44889858755,-49224.71094448127
3720,638,1,43,3,145860.98,1,1,1,142763.51,1,72479.59107158154,-37156.6960303242
3721,527,1,39,9,96748.89,2,1,0,94711.43,0,19784.082308213045,6936.196981887913
3722,778,1,47,6,127299.34,2,1,0,124694.99,0,52570.80293468698,-20584.248689980337
3723,769,1,45,5,126674.81,1,1,0,124118.71,1,51903.404884325595,-20058.21039317476
3724,691,0,37,9,149405.18,1,1,1,146411.6,0,76296.39963836002,-40518.52428340606
3725,584,1,40,4,82441.75,1,0,0,80852.11,0,4443.8322875749645,19642.562431152197
3726,523,0,36,8,158351.02,2,1,0,155304.53,0,85905.84871571294,-48689.85977371702
3727,686,1,43,5,154846.24,2,1,1,151903.6,0,82147.5376913747,-45571.38300005312
3728,652,1,36,6,112518.71,2,0,1,110421.31,0,36726.31175880783,-7501.546681634172
3729,779,0,62,10,119096.55,1,0,1,116977.89,0,43793.47362209832,-13527.487016330731
3730,528,1,46,9,135555.66,1,1,0,133146.03,1,61458.49633177715,-28368.577388801532
3731,580,1,38,1,128218.47,1,1,0,125953.83,1,53584.91710859019,-21767.90750318986
3732,702,0,40,3,148556.74,1,0,1,146056.29,0,75422.928650178,-40230.17748844523
3733,509,1,25,3,108738.71,2,1,0,106920.57,0,32685.857655959342,-4304.9360485975685
3734,774,1,43,1,110646.54,1,0,0,108804.28,0,34734.217997361506,-6034.79333194199
3735,742,1,25,4,132116.13,2,1,0,129933.5,0,57779.86981119937,-25432.86416848491
3736,479,0,48,5,87070.23,1,0,1,85646.41,0,9430.659851258328,15222.19098676513
3737,549,1,37,1,130622.34,2,1,1,128499.94,0,56179.25866353124,-24119.642587859787
3738,661,0,41,5,122552.48,2,0,1,120646.4,0,47523.86290673905,-16916.529250350835
3739,629,0,31,6,132876.55,1,1,1,130862.11,0,58610.108398880824,-26299.615499944273
3740,789,0,31,4,175477.15,1,1,1,172832.9,0,104341.51788478078,-64835.26937545824
3741,712,0,53,6,134729.99,2,1,1,132702.64,0,60600.88790959377,-27990.647719030025
3742,619,1,32,4,175406.13,2,1,1,172792.43,1,104267.56784336465,-64800.437584240055
3743,629,0,34,1,121151.05,1,0,0,119357.93,0,46026.6020111548,-15740.786283023828
3744,641,0,40,5,102145.13,1,1,1,100637.07,0,25624.213482555748,1447.5275497363803
3745,665,1,37,3,111911.63,1,1,1,110359.68,1,36116.27914244928,-7487.248825958592
3746,734,0,51,1,118537.47,1,1,1,116912.45,0,43230.999545373495,-13505.66317434329
3747,594,1,31,0,79340.95,1,1,0,78255.86,0,1150.7714108961284,21990.16215965178
3748,536,1,61,8,65190.29,1,1,1,64308.49,1,-14040.310164034043,34796.46365725421
3749,625,1,49,4,128504.76,1,1,0,126812.63,1,53937.03768242165,-22601.880267328586
3750,817,1,46,0,89087.89,1,0,1,87941.85,1,11620.494198530358,13090.376819552694
3751,503,0,42,9,153279.39,1,1,1,151336.96,0,80541.41255857832,-45128.137070770805
3752,757,0,36,1,65349.71,1,0,0,64539.64,0,-13863.418447056094,34578.39304524603
3753,659,1,32,2,155584.21,1,0,1,153662.88,0,83019.90496512741,-47268.038829299825
3754,624,0,51,5,174397.21,2,1,1,172372.63,0,103229.09322054827,-64460.2584881877
3755,724,0,28,5,97612.12,1,1,1,96498.14,0,20783.46363733547,5221.922452888383
3756,418,0,34,8,155973.88,1,1,0,154208.96,0,83450.80460075635,-47782.20845353101
3757,751,1,51,7,148074.79,1,1,0,146411.41,1,74970.01346825736,-40621.65322287449
3758,358,1,52,8,143542.36,3,1,0,141959.11,1,70105.50096398464,-36534.79120079803
3759,650,1,45,9,152367.21,3,1,0,150835.21,1,79593.02277456384,-44698.74218236281
3760,699,1,51,2,92246.14,2,0,1,91346.03,0,15033.57466475961,9941.748377798363
3761,651,1,45,6,86714.06,1,1,0,85869.89,1,9092.922693442146,14971.726176251841
3762,621,0,40,8,174126.75,3,1,0,172490.78,1,102968.6255339457,-64599.05571525651
3763,495,1,34,9,117160.32,1,1,1,116069.24,1,41792.522353229906,-12771.950559029336
3764,850,1,27,8,111837.78,2,1,1,110805.79,0,36077.29895585255,-7937.746161587853
3765,546,1,25,3,132837.7,1,1,0,131647.31,0,58632.353839304546,-27085.461477234207
3766,516,0,35,5,128653.59,1,1,0,127558.26,0,54143.32299685321,-23333.700551233265
3767,672,1,21,3,165878.76,2,1,1,164537.17,0,94127.86559783465,-57310.0084757075
3768,633,0,59,2,103996.74,1,1,1,103159.11,0,27666.09396514471,-923.0988365140655
3769,688,0,29,9,144553.5,2,1,0,143454.95,0,71229.75772010592,-37947.587044728425
3770,551,1,48,5,95679.29,1,0,0,94978.1,0,18738.42260351779,6587.266919329757
3771,457,1,38,7,164496.99,1,1,1,163327.27,0,92656.30546747927,-56211.071963124006
3772,664,1,53,7,187602.18,1,1,0,186392.99,1,117483.00930680094,-77412.77219073438
3773,559,0,33,9,111060.05,2,1,0,110371.84,0,35268.21433849675,-7565.506471877611
3774,646,1,34,3,131283.11,1,0,0,130500.65,0,56993.40984980559,-26062.994238768762
3775,850,1,37,7,153147.75,1,1,1,152235.3,0,80479.93882804817,-46033.98607490405
3776,632,0,41,0,106134.46,1,0,1,105570.39,0,29984.618590228918,-3161.0803654390315
3777,457,0,42,4,126772.57,1,0,1,126106.4,0,52155.231399499266,-22032.306244580814
3778,460,0,46,4,127559.97,2,1,1,126952.5,0,53005.96183691126,-22814.701120975547
3779,768,0,54,8,69712.74,1,1,1,69381.05,0,-9137.5794631964,30090.439320309604
3780,609,0,33,6,94126.67,1,0,0,93718.16,0,17092.644785336037,7722.82485165777
3781,576,0,44,9,119530.52,1,1,0,119056.68,1,44387.570569286094,-15566.297216574887
3782,607,1,39,8,105103.33,1,1,0,104721.5,1,28890.677369336718,-2394.8321490048897
3783,685,0,40,2,168001.34,2,1,1,167400.29,0,96466.38631537528,-59999.64105907795
3784,789,0,39,7,124828.46,2,1,1,124411.08,0,50085.33681756279,-20493.08557530681
3785,776,1,38,2,169824.46,1,1,0,169291.7,0,98430.88872622616,-61743.75429217572
3786,646,1,50,5,142644.64,2,1,1,142208.5,1,69229.86264942259,-36853.14435816905
3787,524,0,40,2,180516.9,1,1,0,180002.42,0,109922.83231498167,-71591.74848231202
3788,577,0,35,5,110080.3,1,1,1,109794.31,0,34246.57229869224,-7065.808372767714
3789,627,0,62,3,143426.34,2,1,1,143104.3,0,70078.76985324748,-37685.5318537107
3790,850,1,48,6,111962.99,1,1,0,111755.8,0,36275.90903822853,-8875.163117259126
3791,511,1,75,9,105609.17,1,0,1,105425.18,0,29449.6369717536,-3057.1034685563695
3792,817,1,37,6,81070.34,2,1,0,80985.88,0,3086.95494834265,19402.69296327588
3793,520,1,30,4,145222.99,2,0,0,145160.96,0,72029.71355606601,-39596.45236982604
3794,658,1,55,8,119327.93,1,0,1,119439.66,0,44215.33561787891,-15963.853500261654
3795,504,0,42,3,134936.97,2,0,0,135178.91,0,60999.54882602977,-30443.365610155408
3796,569,0,35,2,109196.66,3,1,0,109393.19,1,33334.44979600153,-6734.523643375326
3797,702,1,29,10,88378.6,1,1,0,88550.28,0,10960.596065485539,12428.700226445442
3798,615,0,41,4,130385.82,1,0,1,130661.95,0,56111.35613503927,-26293.491055752158
3799,476,1,32,6,111871.93,1,0,0,112132.86,0,36214.40303710134,-9258.157330356333
3800,645,0,33,8,149564.61,1,0,0,149913.84,0,76727.33294804765,-43997.805833755
3801,665,1,42,2,156371.61,2,0,1,156774.94,1,84046.61075841707,-50309.55019790744
3802,568,1,31,1,61592.14,2,1,1,61796.64,0,-17822.66433503698,37021.29393290447
3803,603,0,44,6,108122.39,2,1,0,108488.33,1,32193.152829412975,-5915.824521031658
3804,684,0,41,2,119782.72,2,0,0,120284.67,0,44734.37606875858,-16770.99224021809
3805,602,1,42,1,138912.17,1,1,1,139494.75,0,65297.9138956397,-34437.455393622025
3806,584,0,36,4,82696.09,2,0,0,83058.14,0,4868.725239415333,17462.947054602355
3807,592,1,34,6,102143.93,2,1,1,102628.98,0,25777.7090822936,-538.4599895680032
3808,526,0,58,9,190298.89,2,1,1,191263.76,0,120549.83941853122,-82059.40477644611
3809,664,0,32,5,133705.74,1,0,0,134455.84,0,59715.88488978908,-29818.0966587403
3810,558,0,33,0,108477.49,1,1,1,109096.71,1,32594.426926292446,-6494.790098093368
3811,487,1,53,10,89550.85,1,0,1,90076.85,0,12247.85778184902,10997.777385967183
3812,633,1,36,6,125130.28,1,0,0,125961.48,0,50506.648429490524,-22015.36422162043
3813,815,1,25,8,135161.67,1,1,1,136071.05,0,61292.85700933624,-31315.35998088948
3814,675,0,36,3,54098.18,2,0,1,54478.52,0,-25862.318508212687,43735.32890229528
3815,695,0,43,1,100421.1,1,1,1,101141.28,0,23944.547939510074,810.9516959358604
3816,663,1,53,6,150200.23,1,0,1,151317.27,1,77470.0244578275,-45347.63471665139
3817,756,1,23,1,112568.31,1,1,1,113408.11,0,37007.7188970028,-10475.473896897187
3818,616,0,41,10,113220.2,2,1,1,114072.91,0,37709.26746566346,-11087.640518144748
3819,507,0,36,9,118214.32,3,1,0,119110.03,1,43079.48814226131,-15721.702911819842
3820,607,1,33,2,108431.87,2,0,1,109291.39,1,32564.064088413572,-6692.424850027947
3821,504,1,46,2,163764.84,1,1,1,165122.55,1,92065.78925602045,-58057.78886381259
3822,658,0,42,8,102870.93,1,0,1,103764.55,1,26590.702907428848,-1614.1411071208702
3823,837,0,35,0,144037.6,1,1,0,145325.32,0,70860.67088924977,-39852.3727822525
3824,800,1,40,5,97764.41,1,1,0,98640.15,1,21101.643777417994,3098.208758818041
3825,637,1,48,7,130806.99,2,1,1,132005.85,1,56635.62216118844,-27600.62400628175
3826,795,0,38,7,125903.22,2,1,1,127068.92,0,51363.25980333976,-23059.432280207744
3827,726,1,38,5,126875.62,1,1,0,128052.29,0,52409.09125946638,-23964.315651440305
3828,731,0,25,8,96950.21,1,1,0,97877.92,0,20230.70697028949,3794.9054026268586
3829,714,1,49,5,140510.89,1,1,0,141914.94,0,67079.75951192356,-36726.17855040465
3830,580,1,65,9,106804.26,3,1,0,107890.69,1,30832.59067896541,-5422.35597617757
3831,682,1,26,0,110654.02,1,0,1,111879.21,0,34980.47466286433,-9099.856076694776
3832,603,0,35,6,128993.76,2,1,0,130483.56,0,54709.64635361838,-26223.747765202308
3833,794,1,30,1,154970.54,1,0,1,156768.45,0,82649.26932709441,-50411.88702303957
3834,694,0,57,8,116326.07,1,1,1,117704.65,0,41087.80044591669,-14467.208899006706
3835,576,0,45,5,133618.01,1,0,0,135244.87,0,59689.695432465625,-30611.55709200119
3836,619,0,27,1,154483.98,1,1,0,156394.74,0,82135.1546627633,-50077.09267287401
3837,523,0,22,8,123374.46,1,1,1,124906.59,0,48674.20696551632,-21100.018137855204
3838,531,1,31,7,117052.82,1,1,0,118508.09,1,41874.74934718019,-15211.783300394785
3839,561,0,37,1,100443.36,2,0,1,101693.73,0,24009.64287841757,261.8984440218791
3840,600,0,49,7,90218.9,1,1,0,91347.76,0,13012.590588857456,9782.587065284932
3841,683,1,43,4,115888.04,1,1,1,117349.19,1,40623.488029176835,-14146.840064673834
3842,602,1,43,2,113641.49,4,1,0,115116.35,1,38210.318931169415,-12095.21169689742
3843,686,1,47,5,170935.94,1,1,0,173179.79,1,99840.96161858941,-65533.78408861512
3844,672,0,28,4,167268.98,1,1,1,169469.3,0,95896.9180461323,-62119.27779922457
3845,829,1,22,7,150126.44,1,1,0,152107.93,1,77457.86169865984,-46141.63690331445
3846,678,0,38,3,124483.53,1,1,0,126253.31,0,49884.515762726296,-22356.53955454836
3847,850,1,39,0,104386.53,1,1,0,105886.77,0,28266.539815828168,-3612.2490567379446
3848,659,0,29,9,82916.48,1,1,1,84133.48,0,5171.96162011453,16407.97051483425
3849,713,0,44,1,63438.91,1,1,0,64375.4,0,-15781.202908945847,34593.74345187682
3850,550,0,29,9,145294.08,2,1,0,147484.13,0,72281.00738183707,-41907.08513216782
3851,660,1,61,5,155931.11,1,1,1,158338.39,0,83728.85927563994,-51902.487757763185
3852,817,0,59,1,118962.58,1,1,1,120819.58,0,43958.25565892393,-17367.978662638525
3853,589,0,37,7,85146.48,2,1,0,86490.09,1,7578.241317403011,14231.660198181478
3854,691,0,21,3,103000.94,1,1,1,104648.58,0,26788.9745783091,-2485.4045272923404
3855,614,1,39,8,125997.22,1,1,1,128049.34,1,51533.113978956346,-24029.591791409843
3856,637,0,41,2,138014.4,2,1,0,140298.24,0,64465.254933728174,-35308.239794660585
3857,733,1,33,7,187257.94,1,0,1,190430.81,0,117453.38812522579,-81465.13108023413
3858,679,1,35,8,119182.73,1,0,0,121210.09,0,44208.06650124338,-17740.212829932043
3859,551,1,30,2,143340.44,1,1,0,145796.49,0,70202.20489252794,-40376.26242230178
