,Gender,IsActiveMember,Exited,CreditScore_sign,Age_log,Age_gtmean,Age_gtq3,Age_pow20,Age_sign,Tenure_log,Balance_log,Balance_sqrt,Balance_gtmean,Balance_pow20,EstimatedSalary_sign,Geography_France,Geography_Germany,Geography_Spain,"AgeBins_(17.999, 31.0]","AgeBins_(31.0, 35.0]","AgeBins_(35.0, 40.0]","AgeBins_(40.0, 46.0]","AgeBins_(46.0, 92.0]"
6167,0,1,1,1,3.367295829986474,0,0,841.0,1,1.791759469228055,11.785654216709727,362.4284619066224,1,17253975772.272102,1.0,0,1,0,1,0,0,0,0
6168,1,0,0,1,3.4011973816621555,0,0,900.0,1,1.9459101490553132,11.877321047924958,379.4263564909533,1,20725736950.209595,1.0,0,1,0,1,0,0,0,0
6169,0,0,0,1,3.332204510175204,0,0,784.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
6170,1,0,0,1,3.6109179126442243,0,0,1369.0,1,1.3862943611198906,11.819873697315868,368.6828718560167,1,18476165640.2436,1.0,0,1,0,0,0,1,0,0
6171,1,1,1,1,3.6888794541139363,1,0,1600.0,1,0.0,11.366468495835436,293.8984348376153,1,7460863474.164099,1.0,0,0,1,0,0,1,0,0
6172,0,1,0,1,4.007333185232471,1,1,3025.0,1,2.0794415416798357,11.360303632526666,292.993907786493,1,7369437851.884899,1.0,0,0,1,0,0,0,0,1
6173,0,0,0,1,3.713572066704308,1,0,1681.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
6174,0,1,0,1,4.2626798770413155,1,1,5041.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
6175,1,0,1,1,3.9318256327243257,1,1,2601.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
6176,0,0,0,1,3.4011973816621555,0,0,900.0,1,0.6931471805599453,11.829651959820106,370.48982442167016,1,18841051556.544098,1.0,1,0,0,1,0,0,0,0
6177,0,0,0,1,3.4339872044851463,0,0,961.0,1,1.0986122886681098,11.691559815700437,345.7721070300495,1,14294199054.722502,1.0,1,0,0,1,0,0,0,0
6178,0,1,0,1,3.5263605246161616,0,0,1156.0,1,2.1972245773362196,11.924086255175144,388.40287074119317,1,22757771089.104103,1.0,1,0,0,0,1,0,0,0
6179,0,0,1,1,3.713572066704308,1,0,1681.0,1,1.0986122886681098,11.92630126753093,388.833267609653,1,22858812219.516098,1.0,0,1,0,0,0,0,1,0
6180,0,1,0,1,3.367295829986474,0,0,841.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6181,1,0,1,1,4.110873864173311,1,1,3721.0,1,1.6094379124341003,11.611575787554449,332.2168418367738,1,12181102046.0809,1.0,0,1,0,0,0,0,0,1
6182,1,1,1,1,3.784189633918261,1,0,1936.0,1,0.0,11.692227551080638,345.8875684380692,1,14313301292.0041,1.0,0,1,0,0,0,0,1,0
6183,1,1,1,1,3.912023005428146,1,1,2500.0,1,1.3862943611198906,11.870981374936292,378.2255411788051,1,20464607136.7936,1.0,1,0,0,0,0,0,0,1
6184,1,0,1,1,3.828641396489095,1,1,2116.0,1,2.302585092994046,11.699656784452882,347.1747974723972,1,14527562860.515598,1.0,0,1,0,0,0,0,1,0
6185,0,0,0,1,3.295836866004329,0,0,729.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6186,1,0,0,1,3.58351893845611,0,0,1296.0,1,1.6094379124341003,11.10334148594745,257.6676929690643,0,4407982646.1696,1.0,1,0,0,0,0,1,0,0
6187,1,1,0,1,3.5553480614894135,0,0,1225.0,1,0.0,11.573708191934445,325.98588926516436,1,11292632782.24,1.0,1,0,0,0,1,0,0,0
6188,0,1,0,1,3.7376696182833684,1,0,1764.0,1,2.0794415416798357,11.773251499812107,360.1878676468712,1,16831248066.09,1.0,1,0,0,0,0,0,1,0
6189,1,0,0,1,3.6109179126442243,0,0,1369.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6190,1,0,1,1,3.713572066704308,1,0,1681.0,1,1.3862943611198906,11.63168500147221,335.5740007807518,1,12680991830.208101,1.0,1,0,0,0,0,0,1,0
6191,0,0,1,1,3.6109179126442243,0,0,1369.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6192,1,1,0,1,3.6635616461296463,1,0,1521.0,1,0.6931471805599453,11.323777823379839,287.6915535777858,1,6850281934.944899,1.0,0,0,1,0,0,1,0,0
6193,1,1,0,1,3.367295829986474,0,0,841.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6194,0,0,0,1,3.332204510175204,0,0,784.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6195,0,1,0,1,3.1780538303479458,0,0,576.0,1,1.3862943611198906,11.850805139257654,374.42913882335597,1,19655249279.952396,1.0,0,0,1,1,0,0,0,0
6196,0,0,1,1,3.784189633918261,1,0,1936.0,1,1.9459101490553132,11.397719530733527,298.5268162158971,1,7942064265.427599,1.0,0,0,1,0,0,0,1,0
6197,1,0,0,1,3.58351893845611,0,0,1296.0,1,0.6931471805599453,11.341738962709695,290.28682367617034,1,7100832910.273601,1.0,0,1,0,0,0,1,0,0
6198,1,1,0,1,3.1780538303479458,0,0,576.0,1,2.1972245773362196,11.154550362294632,264.350316814639,0,4883366739.5880995,1.0,0,1,0,1,0,0,0,0
6199,1,1,0,1,3.4339872044851463,0,0,961.0,1,1.0986122886681098,11.84796546214029,373.897887129628,1,19543936548.1369,1.0,0,0,1,1,0,0,0,0
6200,0,1,0,1,3.5553480614894135,0,0,1225.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
6201,1,0,0,1,3.5263605246161616,0,0,1156.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
6202,1,1,0,1,4.189654742026425,1,1,4356.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
6203,0,1,1,1,3.7376696182833684,1,0,1764.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
6204,1,1,0,1,3.5263605246161616,0,0,1156.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
6205,1,0,1,1,3.8501476017100584,1,1,2209.0,1,2.0794415416798357,11.036416079107921,249.1881016421129,0,3855753009.9841,1.0,1,0,0,0,0,0,0,1
6206,0,1,0,1,3.5263605246161616,0,0,1156.0,1,2.0794415416798357,11.903840566584494,384.4909621824679,1,21854684588.889996,1.0,0,1,0,0,1,0,0,0
6207,1,0,1,1,3.8066624897703196,1,1,2025.0,1,0.0,11.652331865887144,339.0562195270867,1,13215599271.174398,1.0,1,0,0,0,0,0,1,0
6208,0,0,0,1,3.295836866004329,0,0,729.0,1,0.6931471805599453,11.777397199469592,360.9352573523401,1,16971382818.547598,1.0,0,1,0,1,0,0,0,0
6209,0,0,1,1,3.4965075614664802,0,0,1089.0,1,2.0794415416798357,11.653820156846708,339.30862058014384,1,13254995188.515598,1.0,0,1,0,0,1,0,0,0
6210,1,0,0,1,3.1780538303479458,0,0,576.0,1,1.0986122886681098,11.612727993593902,332.4082881036512,1,12209204692.3729,1.0,1,0,0,1,0,0,0,0
6211,0,0,0,1,3.258096538021482,0,0,676.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6212,0,0,0,1,3.6109179126442243,0,0,1369.0,1,0.0,11.817839805349486,368.3081318678696,1,18401161244.774403,1.0,0,1,0,0,0,1,0,0
6213,0,1,0,1,3.1780538303479458,0,0,576.0,1,0.0,11.590424046790657,328.72187332150565,1,11676546492.1249,1.0,0,0,1,1,0,0,0,0
6214,0,0,0,1,3.828641396489095,1,1,2116.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0
6215,1,1,0,1,4.189654742026425,1,1,4356.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
6216,0,0,0,1,3.7376696182833684,1,0,1764.0,1,1.791759469228055,11.513398652999113,316.3025924648737,1,10009468240.1289,1.0,0,1,0,0,0,0,1,0
6217,1,1,0,1,3.713572066704308,1,0,1681.0,1,1.3862943611198906,11.627618308675633,334.8923558399027,1,12578270735.3521,1.0,0,0,1,0,0,0,1,0
6218,0,0,0,1,3.6635616461296463,1,0,1521.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
6219,0,0,0,1,3.5263605246161616,0,0,1156.0,1,0.0,11.831546600257722,370.8409632173878,1,18912581029.9204,1.0,0,0,1,0,1,0,0,0
6220,0,0,0,1,3.6109179126442243,0,0,1369.0,1,0.0,11.468647714531132,309.3037665467396,1,9152523120.192402,1.0,0,1,0,0,0,1,0,0
6221,1,0,0,1,3.5263605246161616,0,0,1156.0,1,1.0986122886681098,11.882775899674852,380.4626262854211,1,20953086498.2761,1.0,1,0,0,0,1,0,0,0
6222,0,1,0,1,3.6888794541139363,1,0,1600.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
6223,0,0,1,1,4.174387269895637,1,1,4225.0,1,2.302585092994046,11.74646788019498,355.39645468124746,1,15953367308.0896,1.0,0,1,0,0,0,0,0,1
6224,1,0,0,1,3.6375861597263857,0,0,1444.0,1,1.3862943611198906,11.21594953813744,272.5916176260745,0,5521409872.3161,1.0,1,0,0,0,0,1,0,0
6225,0,0,1,1,4.0943445622221,1,1,3600.0,1,2.0794415416798357,12.131610703044037,430.8695394199966,1,34465387830.0736,1.0,1,0,0,0,0,0,0,1
6226,1,1,0,1,4.060443010546419,1,1,3364.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1
6227,0,0,0,1,3.8066624897703196,1,1,2025.0,1,2.1972245773362196,12.045287741153237,412.6681960122442,1,29000400648.601604,1.0,0,1,0,0,0,0,1,0
6228,1,1,0,1,3.295836866004329,0,0,729.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6229,0,0,0,1,3.713572066704308,1,0,1681.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0
6230,1,0,1,1,3.4657359027997265,0,0,1024.0,1,0.0,11.670732480818115,342.1900349221175,1,13711009519.7604,1.0,1,0,0,0,1,0,0,0
6231,1,1,0,1,4.007333185232471,1,1,3025.0,1,2.0794415416798357,11.689630696359979,345.4387499977384,1,14239154878.084898,1.0,0,1,0,0,0,0,0,1
6232,1,1,1,1,3.6888794541139363,1,0,1600.0,1,1.3862943611198906,11.255062096257753,277.97496290133756,1,5970665263.2064,1.0,0,1,0,0,0,1,0,0
6233,0,1,0,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,11.63644296047129,336.3732748004811,1,12802239083.1204,1.0,0,1,0,1,0,0,0,0
6234,1,0,0,1,3.6375861597263857,0,0,1444.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6235,1,1,1,1,4.02535169073515,1,1,3136.0,1,0.6931471805599453,12.253754147741942,458.00361352286296,1,44002324344.6361,1.0,0,0,1,0,0,0,0,1
6236,1,1,0,1,3.6888794541139363,1,0,1600.0,1,2.1972245773362196,11.804632302179376,365.88392968262485,1,17921458028.102497,1.0,1,0,0,0,0,1,0,0
6237,0,1,0,1,3.7376696182833684,1,0,1764.0,1,1.9459101490553132,11.251589271856236,277.49270260675326,1,5929338804.839999,1.0,1,0,0,0,0,0,1,0
6238,1,0,0,1,3.784189633918261,1,0,1936.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0
6239,0,1,0,1,3.912023005428146,1,1,2500.0,1,1.9459101490553132,11.388525397466749,297.15761810863944,1,7797357997.022499,1.0,0,1,0,0,0,0,0,1
6240,0,0,0,1,3.713572066704308,1,0,1681.0,1,1.6094379124341003,11.894551739248522,382.7093675362546,1,21452423904.9316,1.0,0,0,1,0,0,0,1,0
6241,1,1,0,1,3.912023005428146,1,1,2500.0,1,1.9459101490553132,11.727524939392517,352.04621855659803,1,15360265947.171598,1.0,0,1,0,0,0,0,0,1
6242,0,0,0,1,3.2188758248682006,0,0,625.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
6243,1,1,0,1,3.6375861597263857,0,0,1444.0,1,2.0794415416798357,11.463098568579614,308.4467701241172,1,9051507335.1481,1.0,1,0,0,0,0,1,0,0
6244,0,1,0,1,3.784189633918261,1,0,1936.0,1,2.0794415416798357,12.015675770946885,406.6032464208814,1,27332752406.440002,1.0,1,0,0,0,0,0,1,0
6245,0,1,0,1,3.2188758248682006,0,0,625.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6246,0,1,0,1,3.6375861597263857,0,0,1444.0,1,0.0,11.83596025065325,371.66024807611586,1,19080267090.1956,1.0,1,0,0,0,0,1,0,0
6247,1,0,0,1,3.4339872044851463,0,0,961.0,1,1.3862943611198906,11.837310227244535,371.9111990784897,1,19131852525.8436,1.0,1,0,0,1,0,0,0,0
6248,0,0,1,1,3.970291913552122,1,1,2809.0,1,2.1972245773362196,12.046442715322883,412.90657538963944,1,29067467506.585598,1.0,0,0,1,0,0,0,0,1
6249,0,1,0,1,3.58351893845611,0,0,1296.0,1,1.9459101490553132,11.65669692369833,339.7970276503313,1,13331478062.4804,1.0,0,1,0,0,0,1,0,0
6250,0,1,0,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
6251,1,0,0,1,3.713572066704308,1,0,1681.0,1,2.0794415416798357,11.86369331634041,376.84978439691326,1,20168476088.3776,1.0,0,1,0,0,0,0,1,0
6252,0,1,0,1,3.970291913552122,1,1,2809.0,1,1.6094379124341003,11.835397801575745,371.5557427896923,1,19058815800.468903,1.0,1,0,0,0,0,0,0,1
6253,0,0,0,1,3.6635616461296463,1,0,1521.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
6254,0,1,0,1,3.9318256327243257,1,1,2601.0,1,1.791759469228055,11.31225853616765,286.03931547953334,1,6694265305.880101,1.0,0,0,1,0,0,0,0,1
6255,1,1,0,1,3.6888794541139363,1,0,1600.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6256,1,0,0,1,3.713572066704308,1,0,1681.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
6257,1,1,1,1,4.0943445622221,1,1,3600.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
6258,1,1,0,1,4.356708826689592,1,1,6084.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1
6259,1,1,0,1,3.6109179126442243,0,0,1369.0,1,1.9459101490553132,11.900644505612616,383.87702457948694,1,21715432312.864902,1.0,0,1,0,0,0,1,0,0
6260,0,1,0,1,3.7612001156935624,1,0,1849.0,1,2.1972245773362196,12.149642654561152,434.7718137138147,1,35731029043.8409,1.0,1,0,0,0,0,0,1,0
6261,1,1,0,1,3.4011973816621555,0,0,900.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6262,0,1,0,1,3.8501476017100584,1,1,2209.0,1,2.0794415416798357,11.586219234322218,328.0314923905935,1,11578762853.715601,1.0,0,0,1,0,0,0,0,1
6263,0,0,0,1,3.4657359027997265,0,0,1024.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
6264,0,0,0,1,3.713572066704308,1,0,1681.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
6265,0,1,0,1,3.6109179126442243,0,0,1369.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6266,1,1,0,1,3.58351893845611,0,0,1296.0,1,2.302585092994046,11.426932950581959,302.9193126890394,1,8419917787.2121,1.0,0,0,1,0,0,1,0,0
6267,1,1,0,1,3.6888794541139363,1,0,1600.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6268,1,1,0,1,3.4965075614664802,0,0,1089.0,1,1.9459101490553132,11.758515518011452,357.54375955958176,1,16342436633.251598,1.0,1,0,0,0,1,0,0,0
6269,0,0,0,1,3.871201010907891,1,1,2304.0,1,0.0,11.905754270229911,384.8590391299131,1,21938491647.590405,1.0,1,0,0,0,0,0,0,1
6270,1,1,0,1,3.044522437723423,0,0,441.0,1,1.791759469228055,11.492278781558886,312.98003131190336,1,9595475892.25,1.0,0,1,0,1,0,0,0,0
6271,1,1,0,1,3.367295829986474,0,0,841.0,1,1.791759469228055,11.9676661432288,396.9590281124741,1,24830343897.6609,1.0,0,0,1,1,0,0,0,0
6272,1,0,0,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,12.120589155272379,428.5016452710538,1,33713976138.5956,1.0,1,0,0,0,0,1,0,0
6273,1,1,0,1,3.970291913552122,1,1,2809.0,1,2.0794415416798357,11.64599707691181,337.9839937038439,1,13049219412.9124,1.0,1,0,0,0,0,0,0,1
6274,0,1,1,1,3.912023005428146,1,1,2500.0,1,0.6931471805599453,11.692374316160407,345.9129514776803,1,14317503294.2929,1.0,0,1,0,0,0,0,0,1
6275,0,0,0,1,3.6375861597263857,0,0,1444.0,1,1.0986122886681098,11.665128392015124,341.23254534115,1,13558192092.1225,1.0,1,0,0,0,0,1,0,0
6276,0,0,0,1,2.8903717578961645,0,0,324.0,1,0.0,11.795806505891903,364.2728784853465,1,17607891369.772903,1.0,0,1,0,1,0,0,0,0
6277,0,0,1,1,3.828641396489095,1,1,2116.0,1,0.0,11.691540996260624,345.7688534266787,1,14293661047.210001,1.0,1,0,0,0,0,0,1,0
6278,0,0,0,1,3.6888794541139363,1,0,1600.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6279,1,1,0,1,4.04305126783455,1,1,3249.0,1,0.0,11.826428708073053,369.89321432002504,1,18719983304.580097,1.0,0,0,1,0,0,0,0,1
6280,0,0,0,1,3.4011973816621555,0,0,900.0,1,1.3862943611198906,11.73914436255572,354.09745833597844,1,15721400732.700098,1.0,0,0,1,1,0,0,0,0
6281,0,1,0,1,3.367295829986474,0,0,841.0,1,0.0,12.11604804242198,427.5298118260293,1,33409164477.427597,1.0,0,0,1,1,0,0,0,0
6282,0,1,1,1,3.912023005428146,1,1,2500.0,1,2.0794415416798357,11.739564021631743,354.17176623779596,1,15734601528.7696,1.0,0,1,0,0,0,0,0,1
6283,0,1,1,1,4.04305126783455,1,1,3249.0,1,1.0986122886681098,11.39728349808938,298.4617395915262,1,7935141285.948101,1.0,1,0,0,0,0,0,0,1
6284,0,0,1,1,3.9889840465642745,1,1,2916.0,1,2.1972245773362196,11.476292185521427,310.4882606476451,1,9293530696.7616,1.0,1,0,0,0,0,0,0,1
6285,1,0,0,1,3.295836866004329,0,0,729.0,1,1.791759469228055,11.834741319630092,371.4338029851349,1,19033808683.8249,1.0,1,0,0,1,0,0,0,0
6286,0,1,0,1,3.6375861597263857,0,0,1444.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6287,1,1,1,1,3.8066624897703196,1,1,2025.0,1,0.0,11.541341867348649,320.7528643675688,1,10584788229.759998,1.0,1,0,0,0,0,0,1,0
6288,0,1,0,1,3.332204510175204,0,0,784.0,1,1.9459101490553132,11.247088377226593,276.8689220551848,1,5876203660.959999,1.0,0,1,0,1,0,0,0,0
6289,0,0,0,1,3.4965075614664802,0,0,1089.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
6290,0,1,0,1,3.4657359027997265,0,0,1024.0,1,2.0794415416798357,12.04526530924421,412.6635675704847,1,28999099609.0884,1.0,0,1,0,0,1,0,0,0
6291,0,0,0,1,3.1780538303479458,0,0,576.0,1,0.0,12.014604162866823,406.38544511338,1,27274235139.7569,1.0,0,0,1,1,0,0,0,0
6292,1,1,0,1,3.332204510175204,0,0,784.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6293,0,0,0,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
6294,1,0,0,1,3.4339872044851463,0,0,961.0,1,2.1972245773362196,11.841204154546688,372.63600201805514,1,19281430300.6081,1.0,1,0,0,1,0,0,0,0
6295,0,1,0,1,3.4965075614664802,0,0,1089.0,1,0.6931471805599453,11.289811038231894,282.8468313416291,1,6400372805.428901,1.0,0,1,0,0,1,0,0,0
6296,0,0,0,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6297,0,1,0,1,3.7376696182833684,1,0,1764.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
6298,1,1,1,1,3.5263605246161616,0,0,1156.0,1,2.1972245773362196,11.671298532245553,342.28689720759104,1,13726540582.502401,1.0,0,1,0,0,1,0,0,0
6299,0,1,1,1,3.970291913552122,1,1,2809.0,1,1.3862943611198906,11.641400294701791,337.2080663329393,1,12929800358.1184,1.0,1,0,0,0,0,0,0,1
6300,1,0,1,1,4.007333185232471,1,1,3025.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
6301,1,0,0,1,3.2188758248682006,0,0,625.0,1,0.6931471805599453,11.600708660697798,330.41661580495617,1,11919211194.0196,1.0,0,1,0,1,0,0,0,0
6302,1,1,0,1,3.6375861597263857,0,0,1444.0,1,1.3862943611198906,11.83249893258616,371.0175871842196,1,18948637481.402496,1.0,1,0,0,0,0,1,0,0
6303,1,0,0,1,3.5263605246161616,0,0,1156.0,1,2.0794415416798357,11.673780505972974,342.71193442890194,1,13794847805.1609,1.0,0,0,1,0,1,0,0,0
6304,0,1,0,1,3.332204510175204,0,0,784.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6305,1,1,0,1,3.58351893845611,0,0,1296.0,1,1.3862943611198906,11.495436419278963,313.4745603713322,1,9656265715.69,1.0,0,0,1,0,0,1,0,0
6306,1,1,0,1,3.5553480614894135,0,0,1225.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
6307,0,1,0,1,3.7376696182833684,1,0,1764.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0
6308,1,0,0,1,3.7376696182833684,1,0,1764.0,1,0.0,11.550928032639318,322.2939496794813,1,10789681150.0921,1.0,0,1,0,0,0,0,1,0
6309,0,1,1,1,3.8501476017100584,1,1,2209.0,1,1.9459101490553132,11.579220661000575,326.8856221983463,1,11417822194.724102,1.0,0,1,0,0,0,0,0,1
6310,0,0,0,1,3.6635616461296463,1,0,1521.0,1,1.791759469228055,11.922089257836285,388.0152445458812,1,22667057946.988895,1.0,1,0,0,0,0,1,0,0
6311,1,0,0,1,3.332204510175204,0,0,784.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6312,0,1,0,1,3.713572066704308,1,0,1681.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
6313,0,0,0,1,3.2188758248682006,0,0,625.0,1,0.6931471805599453,11.819699103150292,368.65068832161427,1,18469715105.088898,1.0,1,0,0,1,0,0,0,0
6314,1,0,0,1,3.4011973816621555,0,0,900.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
6315,0,0,0,1,3.5553480614894135,0,0,1225.0,1,2.1972245773362196,11.514004782297672,316.39846712650177,1,10021609661.840101,1.0,1,0,0,0,1,0,0,0
6316,1,0,0,1,3.258096538021482,0,0,676.0,1,1.9459101490553132,11.566605463911193,324.8302479757696,1,11133349805.7961,1.0,0,1,0,1,0,0,0,0
6317,1,0,0,1,3.4965075614664802,0,0,1089.0,1,0.0,11.408948880127122,300.20766146119587,1,8122450735.1296,1.0,1,0,0,0,1,0,0,0
6318,0,0,1,1,3.713572066704308,1,0,1681.0,1,0.0,11.681270131858389,343.9977325506667,1,14003039690.1136,1.0,0,1,0,0,0,0,1,0
6319,1,1,0,1,3.4339872044851463,0,0,961.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6320,0,0,0,1,3.4011973816621555,0,0,900.0,1,1.3862943611198906,11.855924995241816,375.38887836482314,1,19857547340.5761,1.0,1,0,0,1,0,0,0,0
6321,0,0,0,1,3.295836866004329,0,0,729.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
6322,1,0,0,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
6323,1,0,0,1,3.6109179126442243,0,0,1369.0,1,1.3862943611198906,11.789304599207808,363.0905672142971,1,17380403944.257603,1.0,1,0,0,0,0,1,0,0
6324,0,0,0,1,3.4011973816621555,0,0,900.0,1,1.3862943611198906,11.650766868638826,338.7910122774806,1,13174299186.4225,1.0,1,0,0,1,0,0,0,0
6325,0,0,0,1,3.6888794541139363,1,0,1600.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
6326,1,1,0,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,11.394304077995562,298.01744915356886,1,7887997647.359999,1.0,1,0,0,1,0,0,0,0
6327,0,1,0,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
6328,0,0,1,1,3.8501476017100584,1,1,2209.0,1,0.0,11.60711519912788,331.47672618149227,1,12072915573.3124,1.0,0,0,1,0,0,0,0,1
6329,1,1,0,1,3.828641396489095,1,1,2116.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0
6330,0,0,0,1,3.4339872044851463,0,0,961.0,1,1.0986122886681098,11.737404284417028,353.7895136942303,1,15666782895.6804,1.0,0,0,1,1,0,0,0,0
6331,0,0,0,1,3.6888794541139363,1,0,1600.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
6332,0,1,0,1,2.995732273553991,0,0,400.0,1,1.0986122886681098,11.692862932079507,345.997471089024,1,14331501653.0625,1.0,0,1,0,1,0,0,0,0
6333,0,0,0,1,3.8066624897703196,1,1,2025.0,1,1.9459101490553132,11.831782314825485,370.8846721017195,1,18921499073.5936,1.0,1,0,0,0,0,0,1,0
6334,1,0,0,1,3.8918202981106265,1,1,2401.0,1,1.6094379124341003,11.94973690295365,393.41634434781685,1,23955740188.016403,1.0,0,1,0,0,0,0,0,1
6335,0,1,1,1,3.6888794541139363,1,0,1600.0,1,0.6931471805599453,11.160399331374949,265.1245367747014,0,4940827492.640401,1.0,0,0,1,0,0,1,0,0
6336,0,1,0,1,3.6888794541139363,1,0,1600.0,1,1.6094379124341003,11.447644588355,306.0725894293705,1,8776022964.9849,1.0,1,0,0,0,0,1,0,0
6337,1,0,1,1,4.04305126783455,1,1,3249.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1
