datetime,temperature,var1,pressure,windspeed,electricity_consumption
2015-11-06 01:00:00,10,5.7,983,49.905,468
2015-11-06 02:00:00,10,4.3,993,51.32,432
2015-11-06 03:00:00,8.6,5.7,978,1.64,510
2015-11-06 04:00:00,8.6,5.7,990,1.965,375
2015-11-06 05:00:00,7.9,2.9,977,2.415,342
2015-11-06 06:00:00,9.3,5,981,6.42,336
2015-11-06 07:00:00,8.6,4.3,983,2.515,330
2015-11-06 08:00:00,10,4.3,991,4.755,312
2015-11-06 09:00:00,11.4,2.9,995,7.26,330
2015-11-06 10:00:00,10.7,4.3,993,10.765,342
2015-11-06 11:00:00,12.1,2.9,985,14.91,339
2015-11-06 12:00:00,13.6,5.7,981,17.165,330
2015-11-06 13:00:00,13.6,4.3,980,21.685,360
2015-11-06 14:00:00,12.9,5,986,26.105,390
2015-11-06 15:00:00,13.6,7.9,982,31.25,366
2015-11-06 16:00:00,11.4,7.9,991,34.255,360
2015-11-06 17:00:00,12.1,5,984,36.385,282
2015-11-06 18:00:00,10.7,6.4,981,39.64,279
2015-11-06 19:00:00,10.7,5.7,974,42.055,246
2015-11-06 20:00:00,10,3.6,972,43.595,297
2015-11-06 21:00:00,10.7,3.6,973,45.135,270
2015-11-06 22:00:00,9.3,3.6,974,50.93,228
2015-11-06 23:00:00,10.7,5,974,54.325,210
2015-11-07 00:00:00,10.7,5,983,4.505,252
2015-11-07 01:00:00,9.3,2.9,976,2.915,246
2015-11-07 02:00:00,8.6,2.9,972,4.205,255
2015-11-07 03:00:00,7.9,6.4,972,6.995,240
2015-11-07 04:00:00,9.3,7.1,983,7.785,258
2015-11-07 05:00:00,8.6,5.7,977,9.825,240
2015-11-07 06:00:00,7.9,5,972,13.58,240
2015-11-07 07:00:00,9.3,3.6,988,16.975,255
2015-11-07 08:00:00,9.3,4.3,983,21.87,258
2015-11-07 09:00:00,9.3,5.7,981,24,198
2015-11-07 10:00:00,8.6,5,983,28.255,195
2015-11-07 11:00:00,7.9,5,977,32.025,198
2015-11-07 12:00:00,7.9,5.7,977,34.53,207
2015-11-07 13:00:00,10,5,981,36.82,231
2015-11-07 14:00:00,10.7,4.3,971,39.45,210
2015-11-07 15:00:00,10.7,5,971,42.955,252
2015-11-07 16:00:00,10,6.4,985,45.46,267
2015-11-07 17:00:00,9.3,5.7,982,47.5,252
2015-11-07 18:00:00,9.3,6.4,977,49.04,240
2015-11-07 19:00:00,9.3,5,985,1.64,264
2015-11-07 20:00:00,8.6,5,975,2.915,258
2015-11-07 21:00:00,7.1,5,974,4.455,273
2015-11-07 22:00:00,7.9,5,974,6.12,276
2015-11-07 23:00:00,7.1,4.3,986,1.89,249
2015-11-08 00:00:00,5.7,5.7,977,4.755,258
2015-11-08 01:00:00,3.6,5.7,973,2.265,270
2015-11-08 02:00:00,4.3,3.6,977,3.155,288
2015-11-08 03:00:00,3.6,4.3,978,2.64,300
2015-11-08 04:00:00,2.9,0,980,2.765,312
2015-11-08 05:00:00,2.1,2.1,971,1.64,300
2015-11-08 06:00:00,2.9,3.6,975,2.905,309
2015-11-08 07:00:00,4.3,5,982,3.92,327
2015-11-08 08:00:00,7.9,5,975,5.71,312
2015-11-08 09:00:00,13.6,-2.1,972,8.65,207
2015-11-08 10:00:00,12.9,-5.7,968,17.075,189
2015-11-08 11:00:00,15,-5.7,963,27.895,210
2015-11-08 12:00:00,16.4,-2.9,976,5.395,192
2015-11-08 13:00:00,17.9,-2.9,981,10.315,189
2015-11-08 14:00:00,16.4,-6.4,969,16.375,210
2015-11-08 15:00:00,19.3,-5.7,970,19.395,204
2015-11-08 16:00:00,18.6,-7.9,968,4.255,201
2015-11-08 17:00:00,17.1,-10,966,6.17,195
2015-11-08 18:00:00,17.1,-9.3,966,9.925,210
2015-11-08 19:00:00,13.6,0.7,978,2.54,204
2015-11-08 20:00:00,15,-7.1,963,6.435,249
2015-11-08 21:00:00,15.7,-2.9,971,14.21,219
2015-11-08 22:00:00,15,-2.9,964,19.77,240
2015-11-08 23:00:00,12.9,-0.7,963,24.665,234
2015-11-09 00:00:00,10.7,2.1,967,26.455,252
2015-11-09 01:00:00,5.7,0,966,27.995,270
2015-11-09 02:00:00,5.7,2.1,961,1.515,246
2015-11-09 03:00:00,4.3,2.9,959,3.53,234
2015-11-09 04:00:00,5,2.1,964,3.42,276
2015-11-09 05:00:00,3.6,0.7,963,4.56,306
2015-11-09 06:00:00,4.3,3.6,962,2.415,339
2015-11-09 07:00:00,7.9,4.3,959,2.515,309
2015-11-09 08:00:00,11.4,1.4,957,2.405,297
2015-11-09 09:00:00,11.4,2.1,956,4.045,264
2015-11-09 10:00:00,15,0.7,964,4.255,285
2015-11-09 11:00:00,17.9,-6.4,973,9.55,267
2015-11-09 12:00:00,17.9,-8.6,957,15.735,231
2015-11-09 13:00:00,20.7,-7.9,956,19.38,231
2015-11-09 14:00:00,20,-11.4,972,28.445,228
2015-11-09 15:00:00,20,-13.6,969,35.22,204
2015-11-09 16:00:00,21.4,-12.9,965,43.395,219
2015-11-09 17:00:00,19.3,-11.4,966,48.065,222
2015-11-09 18:00:00,17.9,-7.9,963,51.71,246
2015-11-09 19:00:00,13.6,-10,963,54.84,213
2015-11-09 20:00:00,11.4,-7.1,960,58.22,213
2015-11-09 21:00:00,10.7,-5,960,3.54,222
2015-11-09 22:00:00,12.1,-7.1,973,3.68,231
2015-11-09 23:00:00,7.9,-2.9,974,6.345,237
2015-11-10 00:00:00,10,-7.9,960,4.005,198
2015-11-10 01:00:00,8.6,-10,978,1.765,210
2015-11-10 02:00:00,7.1,0,966,3.405,258
2015-11-10 03:00:00,2.9,-4.3,976,1.89,324
2015-11-10 04:00:00,5,-2.9,967,2.915,342
2015-11-10 05:00:00,4.3,-5,967,2.665,258
2015-11-10 06:00:00,7.1,-7.1,971,2.765,216
2015-11-10 07:00:00,10,-7.1,967,2.915,237
2015-11-10 08:00:00,12.1,-10,980,9.475,249
2015-11-10 09:00:00,12.1,-6.4,963,5.795,222
2015-11-10 10:00:00,12.9,-8.6,968,5.77,198
2015-11-10 11:00:00,15.7,-9.3,968,3.29,210
2015-11-10 12:00:00,15.7,-8.6,969,3.165,213
2015-11-10 13:00:00,16.4,-13.6,963,6.42,210
2015-11-10 14:00:00,17.9,-9.3,972,4.63,198
2015-11-10 15:00:00,17.9,-10.7,978,4.755,294
2015-11-10 16:00:00,16.4,-5.7,970,8.4,240
2015-11-10 17:00:00,15,-8.6,974,10.815,204
2015-11-10 18:00:00,16.4,-7.1,979,12.695,219
2015-11-10 19:00:00,15.7,-5.7,965,16.825,252
2015-11-10 20:00:00,14.3,-5,980,20.72,234
2015-11-10 21:00:00,12.1,-2.9,979,23.475,279
2015-11-10 22:00:00,10,-5.7,964,26.98,264
2015-11-10 23:00:00,9.3,-4.3,970,27.995,261
2015-11-11 00:00:00,7.1,-2.9,964,2.64,237
2015-11-11 01:00:00,7.1,0.7,975,2.14,279
2015-11-11 02:00:00,8.6,2.9,977,2.655,231
2015-11-11 03:00:00,7.1,0.7,972,4.42,261
2015-11-11 04:00:00,5,0.7,973,3.665,264
2015-11-11 05:00:00,4.3,0,963,4.83,294
2015-11-11 06:00:00,5.7,0,979,6.245,300
2015-11-11 07:00:00,7.9,2.1,975,8.535,312
2015-11-11 08:00:00,11.4,-1.4,965,10.45,345
2015-11-11 09:00:00,10,0.7,969,12.705,276
2015-11-11 10:00:00,12.9,0.7,974,1.765,285
2015-11-11 11:00:00,14.3,-5,970,3.03,252
2015-11-11 12:00:00,12.9,-2.1,980,2.915,258
2015-11-11 13:00:00,15.7,-0.7,982,3.165,279
2015-11-11 14:00:00,15,0.7,961,4.705,258
2015-11-11 15:00:00,15.7,-0.7,965,10.14,270
2015-11-11 16:00:00,16.4,2.1,963,15.285,306
2015-11-11 17:00:00,14.3,1.4,967,18.04,324
2015-11-11 18:00:00,12.1,1.4,971,21.295,336
2015-11-11 19:00:00,13.6,1.4,965,23.8,339
2015-11-11 20:00:00,10,6.4,974,26.09,339
2015-11-11 21:00:00,10.7,5.7,970,2.765,360
2015-11-11 22:00:00,9.3,7.9,975,1.765,396
2015-11-11 23:00:00,8.6,7.9,967,3.655,384
2015-11-12 00:00:00,8.6,7.9,973,2.14,519
2015-11-12 01:00:00,8.6,5.7,983,1.64,411
2015-11-12 02:00:00,5.7,7.1,968,3.665,420
2015-11-12 03:00:00,12.9,-6.4,978,14.345,303
2015-11-12 04:00:00,11.4,-7.9,975,21.87,228
2015-11-12 05:00:00,10,-7.9,986,27.68,246
2015-11-12 06:00:00,10,-4.3,970,33.83,207
2015-11-12 07:00:00,12.1,-5,985,41.23,222
2015-11-12 08:00:00,14.3,-3.6,974,48.63,204
2015-11-12 09:00:00,12.1,-2.9,972,56.43,240
2015-11-12 10:00:00,15.7,-3.6,975,63.83,201
2015-11-12 11:00:00,16.4,-3.6,969,66.835,201
2015-11-12 12:00:00,15.7,-5.7,979,70.715,297
2015-11-12 13:00:00,17.1,-2.1,968,3.165,354
2015-11-12 14:00:00,17.9,-3.6,982,4.58,279
2015-11-12 15:00:00,19.3,-5,985,6.87,285
2015-11-12 16:00:00,18.6,-3.6,970,8.01,213
2015-11-12 17:00:00,16.4,-1.4,971,8.15,216
2015-11-12 18:00:00,15,0.7,969,2.665,222
2015-11-12 19:00:00,12.9,-2.1,971,4.33,252
2015-11-12 20:00:00,15,-2.9,986,7.585,216
2015-11-12 21:00:00,16.4,-2.1,983,5.02,240
2015-11-12 22:00:00,10.7,2.1,973,3.665,261
2015-11-12 23:00:00,10.7,2.9,985,4.83,276
2015-11-13 00:00:00,10.7,0.7,979,1.64,270
2015-11-13 01:00:00,10,-1.4,987,2.765,285
2015-11-13 02:00:00,6.4,3.6,990,3.03,264
2015-11-13 03:00:00,7.1,2.9,989,3.665,282
2015-11-13 04:00:00,6.4,0.7,975,2.39,279
2015-11-13 05:00:00,7.1,4.3,983,3.665,303
2015-11-13 06:00:00,6.4,3.6,979,2.64,333
2015-11-13 07:00:00,10,2.9,993,3.04,348
2015-11-13 08:00:00,10.7,-0.7,996,5.67,279
2015-11-13 09:00:00,12.1,0.7,984,9.3,249
2015-11-13 10:00:00,14.3,2.9,994,10.465,312
2015-11-13 11:00:00,14.3,1.4,980,3.29,282
2015-11-13 12:00:00,15,0,988,4.705,270
2015-11-13 13:00:00,15.7,0.7,977,3.165,270
2015-11-13 14:00:00,16.4,0.7,979,5.545,252
2015-11-13 15:00:00,15,-0.7,987,10.315,252
2015-11-13 16:00:00,15.7,1.4,980,14.61,237
2015-11-13 17:00:00,14.3,2.1,988,19.755,234
2015-11-13 18:00:00,15,0.7,985,24.175,222
2015-11-13 19:00:00,12.9,2.9,977,28.07,267
2015-11-13 20:00:00,11.4,1.4,987,31.45,234
2015-11-13 21:00:00,10,1.4,990,33.115,255
2015-11-13 22:00:00,10.7,2.9,990,36.245,237
2015-11-13 23:00:00,7.9,5,998,38.035,228
2015-11-14 00:00:00,7.9,1.4,997,41.665,240
2015-11-14 01:00:00,9.3,3.6,988,44.795,249
2015-11-14 02:00:00,7.1,4.3,996,46.46,246
2015-11-14 03:00:00,6.4,2.9,982,1.89,243
2015-11-14 04:00:00,6.4,3.6,981,3.155,258
2015-11-14 05:00:00,5,4.3,979,3.73,234
2015-11-14 06:00:00,7.1,2.1,988,4.055,270
2015-11-14 07:00:00,9.3,5,988,5.07,264
2015-11-14 08:00:00,10.7,2.9,988,5.335,252
2015-11-14 09:00:00,10.7,3.6,996,6.6,252
2015-11-14 10:00:00,13.6,2.1,982,8.765,264
2015-11-14 11:00:00,12.1,3.6,992,10.555,228
2015-11-14 12:00:00,13.6,2.1,978,2.79,276
2015-11-14 13:00:00,14.3,0.7,992,5.92,246
2015-11-14 14:00:00,14.3,4.3,987,9.8,321
2015-11-14 15:00:00,15.7,4.3,983,13.72,267
2015-11-14 16:00:00,13.6,4.3,991,18.615,294
2015-11-14 17:00:00,12.9,4.3,990,22.26,303
2015-11-14 18:00:00,12.9,0.7,974,25.14,297
2015-11-14 19:00:00,14.3,0.7,984,28.52,261
2015-11-14 20:00:00,10.7,3.6,989,31.915,288
2015-11-14 21:00:00,12.1,5.7,984,35.795,276
2015-11-14 22:00:00,11.4,2.9,978,38.925,294
2015-11-14 23:00:00,9.3,4.3,976,42.32,300
2015-11-15 00:00:00,9.3,6.4,992,46.075,267
2015-11-15 01:00:00,8.6,6.4,976,47.74,282
2015-11-15 02:00:00,10,6.4,988,2.14,270
2015-11-15 03:00:00,7.9,4.3,981,2.415,294
2015-11-15 04:00:00,9.3,5,977,5.33,297
2015-11-15 05:00:00,7.9,4.3,984,1.515,330
2015-11-15 06:00:00,7.1,3.6,974,3.155,330
2015-11-15 07:00:00,7.1,3.6,980,2.415,345
2015-11-15 08:00:00,7.9,7.1,973,6.045,306
2015-11-15 09:00:00,9.3,5.7,980,7.71,327
2015-11-15 10:00:00,8.6,6.4,987,9.625,336
2015-11-15 11:00:00,11.4,6.4,989,11.04,342
2015-11-15 12:00:00,12.9,3.6,992,2.765,336
2015-11-15 13:00:00,10.7,7.1,974,2.79,339
2015-11-15 14:00:00,12.9,5.7,987,4.33,330
2015-11-15 15:00:00,15,4.3,987,9.1,303
2015-11-15 16:00:00,12.9,7.9,976,11.73,285
2015-11-15 17:00:00,15,7.1,987,15.625,291
2015-11-15 18:00:00,12.1,5.7,976,20.645,285
2015-11-15 19:00:00,11.4,4.3,985,23.775,300
2015-11-15 20:00:00,12.9,8.6,975,26.28,309
2015-11-15 21:00:00,10,7.1,975,28.445,306
2015-11-15 22:00:00,10.7,5.7,988,31.325,288
2015-11-15 23:00:00,11.4,5.7,977,32.365,303
2015-11-16 00:00:00,10,9.3,987,36.62,306
2015-11-16 01:00:00,8.6,5.7,975,38.75,288
2015-11-16 02:00:00,8.6,7.1,985,40.915,294
2015-11-16 03:00:00,9.3,8.6,976,42.33,318
2015-11-16 04:00:00,9.3,5.7,978,1.64,285
2015-11-16 05:00:00,8.6,7.9,974,3.04,285
2015-11-16 06:00:00,7.9,5,978,2.265,300
2015-11-16 07:00:00,10.7,6.4,978,5.005,303
2015-11-16 08:00:00,9.3,8.6,976,8.9,360
2015-11-16 09:00:00,12.1,5.7,971,12.545,384
2015-11-16 10:00:00,12.1,6.4,976,17.59,387
2015-11-16 11:00:00,12.1,9.3,974,22.135,381
2015-11-16 12:00:00,14.3,7.1,971,28.57,324
2015-11-16 13:00:00,12.1,6.4,968,34.005,309
2015-11-16 14:00:00,13.6,7.1,968,38.425,273
2015-11-16 15:00:00,12.1,4.3,972,45.235,303
2015-11-16 16:00:00,14.3,7.9,976,49.28,291
2015-11-16 17:00:00,12.1,5.7,967,54.075,294
2015-11-16 18:00:00,13.6,5.7,977,57.845,258
2015-11-16 19:00:00,11.4,7.1,983,64.78,258
2015-11-16 20:00:00,11.4,7.1,984,68.95,246
2015-11-16 21:00:00,11.4,7.9,983,73.745,207
2015-11-16 22:00:00,10.7,5,970,79.415,219
2015-11-16 23:00:00,10,5,969,5.895,234
2015-11-17 00:00:00,10,7.1,972,2.915,240
2015-11-17 01:00:00,8.6,5.7,967,6.17,252
2015-11-17 02:00:00,8.6,5.7,975,10.69,264
2015-11-17 03:00:00,8.6,5.7,969,13.57,258
2015-11-17 04:00:00,7.9,6.4,964,16.45,261
2015-11-17 05:00:00,8.6,6.4,977,20.72,261
2015-11-17 06:00:00,7.9,7.9,976,25.115,258
2015-11-17 07:00:00,7.9,7.1,979,27.885,276
2015-11-17 08:00:00,7.1,6.4,974,31.265,264
2015-11-17 09:00:00,7.9,7.1,972,34.395,267
2015-11-17 10:00:00,7.9,6.4,964,36.31,318
2015-11-17 11:00:00,9.3,6.4,967,5.67,321
2015-11-17 12:00:00,12.9,5.7,961,3.54,312
2015-11-17 13:00:00,14.3,1.4,973,6.685,291
2015-11-17 14:00:00,17.1,-17.9,958,18.63,234
2015-11-17 15:00:00,15,-12.9,961,30.56,216
2015-11-17 16:00:00,15.7,-16.4,962,42.895,234
2015-11-17 17:00:00,14.3,-12.9,974,57.63,234
2015-11-17 18:00:00,15,-13.6,976,67.935,225
2015-11-17 19:00:00,11.4,-10,966,79.115,240
2015-11-17 20:00:00,10.7,-11.4,980,88.945,240
2015-11-17 21:00:00,11.4,-9.3,976,95.845,228
2015-11-17 22:00:00,9.3,-9.3,979,106.925,228
2015-11-17 23:00:00,9.3,-10,968,5.52,204
2015-11-18 00:00:00,8.6,-7.9,982,2.64,228
2015-11-18 01:00:00,6.4,-3.6,968,2.14,210
2015-11-18 02:00:00,4.3,-1.4,974,1.765,192
2015-11-18 03:00:00,5,-3.6,964,2.665,225
2015-11-18 04:00:00,3.6,-4.3,976,1.765,213
2015-11-18 05:00:00,4.3,-4.3,977,2.54,201
2015-11-18 06:00:00,7.1,-7.9,966,6.795,213
2015-11-18 07:00:00,10.7,-6.4,984,5.02,234
2015-11-18 08:00:00,12.9,-6.4,975,5.145,255
2015-11-18 09:00:00,12.9,-7.9,972,10.19,225
2015-11-18 10:00:00,14.3,-9.3,980,15.5,216
2015-11-18 11:00:00,15,-9.3,968,20.795,222
2015-11-18 12:00:00,16.4,-10.7,979,26.98,231
2015-11-18 13:00:00,16.4,-7.9,963,31.275,267
2015-11-18 14:00:00,16.4,-7.9,975,38.425,261
2015-11-18 15:00:00,17.9,-7.9,968,47.225,240
2015-11-18 16:00:00,17.9,-7.1,965,55.415,222
2015-11-18 17:00:00,15,-7.1,977,63.84,246
2015-11-18 18:00:00,15,-2.1,974,68.76,237
2015-11-18 19:00:00,15.7,-5,967,76.535,234
2015-11-18 20:00:00,12.1,-5,969,79.555,339
2015-11-18 21:00:00,11.4,-3.6,974,83.7,300
2015-11-18 22:00:00,11.4,-1.4,963,85.74,282
2015-11-18 23:00:00,10.7,-2.1,959,88.245,267
2015-11-19 00:00:00,10.7,0.7,970,91.625,291
2015-11-19 01:00:00,10.7,1.4,962,96.27,261
2015-11-19 02:00:00,8.6,-0.7,975,97.435,267
2015-11-19 03:00:00,7.9,0.7,968,101.565,282
2015-11-19 04:00:00,7.9,2.9,971,104.195,276
2015-11-19 05:00:00,8.6,3.6,965,2.64,267
2015-11-19 06:00:00,6.4,3.6,968,2.14,303
2015-11-19 07:00:00,10.7,4.3,960,3.805,282
2015-11-19 08:00:00,12.1,3.6,960,3.04,312
2015-11-19 09:00:00,11.4,6.4,970,4.955,294
2015-11-19 10:00:00,13.6,5,960,5.27,312
2015-11-19 11:00:00,14.3,0.7,958,3.415,312
2015-11-19 12:00:00,15.7,5,958,5.455,315
2015-11-19 13:00:00,14.3,3.6,968,7.335,291
2015-11-19 14:00:00,16.4,3.6,963,12.605,306
2015-11-19 15:00:00,15,5.7,972,14.86,300
2015-11-19 16:00:00,15,5,965,2.265,309
2015-11-19 17:00:00,17.1,5.7,970,2.79,330
2015-11-19 18:00:00,15.7,7.9,965,4.205,321
2015-11-19 19:00:00,13.6,7.1,969,5.595,348
2015-11-19 20:00:00,13.6,5,962,7.26,342
2015-11-19 21:00:00,14.3,6.4,968,11.03,351
2015-11-19 22:00:00,12.9,2.9,981,14.035,348
2015-11-19 23:00:00,11.4,-0.7,977,16.95,315
2015-11-20 00:00:00,10.7,1.4,972,2.515,270
2015-11-20 01:00:00,10.7,2.9,971,2.78,267
2015-11-20 02:00:00,8.6,4.3,980,4.295,246
2015-11-20 03:00:00,7.1,3.6,972,4.935,276
2015-11-20 04:00:00,7.1,5.7,975,5.45,261
2015-11-20 05:00:00,8.6,5.7,975,6.4,276
2015-11-20 06:00:00,9.3,4.3,983,2.39,282
2015-11-20 07:00:00,10,5.7,980,1.7,288
2015-11-20 08:00:00,12.1,5,971,2.715,279
2015-11-20 09:00:00,14.3,2.1,976,3.165,294
2015-11-20 10:00:00,13.6,0.7,983,4.58,288
2015-11-20 11:00:00,15.7,2.1,975,8.35,288
2015-11-20 12:00:00,16.4,0.7,979,12.245,279
2015-11-20 13:00:00,15,-1.4,985,19.18,273
2015-11-20 14:00:00,17.9,0,979,23.725,294
2015-11-20 15:00:00,17.1,0.7,976,28.895,264
2015-11-20 16:00:00,15,0.7,972,33.165,246
2015-11-20 17:00:00,15,0.7,971,36.56,246
2015-11-20 18:00:00,14.3,0,988,40.98,240
2015-11-20 19:00:00,12.9,1.4,988,44.875,222
2015-11-20 20:00:00,12.9,0.7,975,49.895,234
2015-11-20 21:00:00,12.9,-2.1,973,50.685,231
2015-11-20 22:00:00,10.7,-1.4,991,53.1,240
2015-11-20 23:00:00,10,2.9,990,53.365,237
2015-11-21 00:00:00,9.3,3.6,983,54.505,237
2015-11-21 01:00:00,7.1,4.3,972,1.89,204
2015-11-21 02:00:00,7.9,5,979,3.655,234
2015-11-21 03:00:00,8.6,2.9,983,1.515,264
2015-11-21 04:00:00,8.6,5.7,971,3.555,258
2015-11-21 05:00:00,8.6,2.9,971,1.515,291
2015-11-21 06:00:00,10,0.7,988,3.165,294
2015-11-21 07:00:00,9.3,2.1,989,5.455,252
2015-11-21 08:00:00,11.4,3.6,982,3.54,246
2015-11-21 09:00:00,12.1,5.7,982,2.265,249
2015-11-21 10:00:00,14.3,1.4,986,3.53,237
2015-11-21 11:00:00,14.3,1.4,973,3.29,264
2015-11-21 12:00:00,14.3,1.4,988,2.665,264
2015-11-21 13:00:00,15,-0.7,987,3.04,273
2015-11-21 14:00:00,16.4,2.9,988,6.295,294
2015-11-21 15:00:00,16.4,5.7,987,10.065,306
2015-11-21 16:00:00,15.7,4.3,977,13.07,342
2015-11-21 17:00:00,15.7,5.7,970,17.075,381
2015-11-21 18:00:00,16.4,5.7,972,18.115,312
2015-11-21 19:00:00,14.3,5.7,974,20.53,285
2015-11-21 20:00:00,14.3,6.4,977,21.195,294
2015-11-21 21:00:00,12.1,7.1,976,3.415,303
2015-11-21 22:00:00,12.9,7.9,973,2.39,357
2015-11-21 23:00:00,10,8.6,975,2.265,369
2015-11-22 00:00:00,10.7,10,983,2.015,378
2015-11-22 01:00:00,10.7,8.6,977,1.89,444
2015-11-22 02:00:00,9.3,9.3,988,2.53,450
2015-11-22 03:00:00,10,10,984,4.32,453
2015-11-22 04:00:00,9.3,7.1,972,5.985,480
2015-11-22 05:00:00,9.3,10,989,1.89,471
2015-11-22 06:00:00,8.6,6.4,975,4.255,480
2015-11-22 07:00:00,10.7,7.1,975,8.01,441
2015-11-22 08:00:00,13.6,7.9,991,5.005,411
2015-11-22 09:00:00,15,7.1,991,7.51,327
2015-11-22 10:00:00,15,4.3,974,13.055,306
2015-11-22 11:00:00,18.6,4.3,988,17.615,255
2015-11-22 12:00:00,17.9,1.4,991,21.76,231
2015-11-22 13:00:00,17.9,2.9,982,23.8,222
2015-11-22 14:00:00,15.7,4.3,978,27.18,258
2015-11-22 15:00:00,14.3,7.9,982,5.145,309
2015-11-22 16:00:00,12.1,5.7,978,8.525,372
2015-11-22 17:00:00,12.1,6.4,979,10.44,282
2015-11-22 18:00:00,13.6,6.4,975,2.39,270
2015-11-22 19:00:00,12.9,7.1,983,2.905,234
2015-11-22 20:00:00,12.9,6.4,992,5.395,249
2015-11-22 21:00:00,12.9,5,991,3.54,255
2015-11-22 22:00:00,12.1,7.9,973,2.64,210
2015-11-22 23:00:00,10.7,6.4,975,2.655,228
2015-11-23 00:00:00,11.4,5.7,988,1.64,228
2015-11-23 01:00:00,9.3,7.1,985,2.64,234
2015-11-23 02:00:00,10.7,5,984,2.015,246
2015-11-23 03:00:00,10,7.9,976,2.14,234
2015-11-23 04:00:00,10,5.7,989,2.53,279
2015-11-23 05:00:00,7.1,7.9,985,2.39,273
2015-11-23 06:00:00,7.9,8.6,973,2.515,267
2015-11-23 07:00:00,10.7,4.3,989,4.645,225
2015-11-23 08:00:00,11.4,5.7,977,8.9,210
2015-11-23 09:00:00,12.9,7.1,975,2.64,228
2015-11-23 10:00:00,15,3.6,985,3.28,246
2015-11-23 11:00:00,15.7,2.9,979,3.165,240
2015-11-23 12:00:00,15.7,4.3,978,2.54,279
2015-11-23 13:00:00,18.6,3.6,982,4.63,288
2015-11-23 14:00:00,18.6,2.1,988,8.65,276
2015-11-23 15:00:00,16.4,2.1,983,12.045,291
2015-11-23 16:00:00,17.9,3.6,973,15.675,291
2015-11-23 17:00:00,16.4,3.6,970,19.845,273
2015-11-23 18:00:00,15.7,4.3,985,23.865,294
2015-11-23 19:00:00,14.3,7.1,974,26.905,258
2015-11-23 20:00:00,15,4.3,979,29.16,294
2015-11-23 21:00:00,14.3,8.6,980,33.555,276
2015-11-23 22:00:00,11.4,10,982,37.185,273
2015-11-23 23:00:00,12.9,10,974,39.69,276
2015-12-01 00:00:00,9.3,2.1,977,3.415,261
2015-12-01 01:00:00,9.3,5,968,5.205,264
2015-12-01 02:00:00,10.7,1.4,981,2.765,264
2015-12-01 03:00:00,10.7,5.7,977,3.04,282
2015-12-01 04:00:00,10,5.7,986,3.805,312
2015-12-01 05:00:00,10,5,985,2.515,348
2015-12-01 06:00:00,8.6,6.4,975,4.38,378
2015-12-01 07:00:00,10.7,9.3,979,8.4,438
2015-12-01 08:00:00,10.7,6.4,986,12.03,435
2015-12-01 09:00:00,10.7,10,974,13.195,450
2015-12-01 10:00:00,12.1,8.6,983,15.11,432
2015-12-01 11:00:00,11.4,7.1,978,18.24,450
2015-12-01 12:00:00,14.3,7.9,970,21.87,447
2015-12-01 13:00:00,12.9,11.4,978,24.125,492
2015-12-01 14:00:00,14.3,9.3,981,28.255,435
2015-12-01 15:00:00,15,7.9,963,31.135,393
2015-12-01 16:00:00,15.7,7.9,980,34.78,363
2015-12-01 17:00:00,13.6,9.3,963,38.16,327
2015-12-01 18:00:00,13.6,7.9,965,39.45,351
2015-12-01 19:00:00,12.9,10,980,42.115,345
2015-12-01 20:00:00,14.3,7.1,965,45.26,336
2015-12-01 21:00:00,12.9,7.9,967,49.265,324
2015-12-01 22:00:00,12.1,10.7,978,50.68,330
2015-12-01 23:00:00,11.4,8.6,983,2.015,354
2015-12-02 00:00:00,11.4,10,971,3.405,357
2015-12-02 01:00:00,10,10,974,1.89,384
2015-12-02 02:00:00,10.7,7.1,980,1.95,405
2015-12-02 03:00:00,10,7.1,983,2.965,396
2015-12-02 04:00:00,7.1,8.6,973,3.04,387
2015-12-02 05:00:00,7.9,10,980,4.705,402
2015-12-02 06:00:00,10,9.3,966,8.085,405
2015-12-02 07:00:00,11.4,10,982,2.515,408
2015-12-02 08:00:00,13.6,7.9,974,4.255,405
2015-12-02 09:00:00,13.6,8.6,973,8.135,378
2015-12-02 10:00:00,17.9,7.1,972,11.265,342
2015-12-02 11:00:00,17.9,3.6,975,2.79,354
2015-12-02 12:00:00,18.6,0,985,3.755,279
2015-12-02 13:00:00,19.3,-0.7,968,3.755,258
2015-12-02 14:00:00,20.7,-2.1,964,6.885,264
2015-12-02 15:00:00,20,-2.9,978,3.29,258
2015-12-02 16:00:00,21.4,-0.7,966,4.755,333
2015-12-02 17:00:00,19.3,-2.9,972,7.635,285
2015-12-02 18:00:00,17.9,0,984,12.155,339
2015-12-02 19:00:00,19.3,4.3,971,14.91,306
2015-12-02 20:00:00,15,6.4,976,2.015,306
2015-12-02 21:00:00,14.3,7.9,970,2.53,318
2015-12-02 22:00:00,12.9,7.9,985,3.92,372
2015-12-02 23:00:00,10.7,8.6,976,2.14,408
2015-12-03 00:00:00,10.7,7.1,970,2.79,366
2015-12-03 01:00:00,11.4,5,983,5.205,390
2015-12-03 02:00:00,12.9,3.6,987,6.745,372
2015-12-03 03:00:00,11.4,7.9,989,12.055,360
2015-12-03 04:00:00,10.7,8.6,989,17.1,411
2015-12-03 05:00:00,10.7,9.3,983,22.395,438
2015-12-03 06:00:00,11.4,10,986,26.415,384
2015-12-03 07:00:00,13.6,10,986,30.56,417
