,ma2,ma3,ma4,ma5,ma6,ma12,ma24,lag4,lag5,lag6,lag7,lag8,lag12,lag24,daylength,quarter_q1,quarter_q3,season_summer,varb150,varb151,pred,real
20090,-14.859601449275374,-14.359601449275374,-20.859601449275374,-24.759601449275372,-25.859601449275374,-46.859601449275374,-69.73460144927539,-40.359601449275374,-40.359601449275374,-31.359601449275374,-40.359601449275374,-55.359601449275374,-94.35960144927537,-82.35960144927537,14.77708901302399,0,1,1,0,0,8.956090963146396,-25.359601449275374
5809,-86.85960144927537,-91.35960144927537,-73.35960144927537,-64.35960144927537,-62.359601449275374,-60.109601449275374,-55.984601449275374,-19.359601449275374,-28.359601449275374,-52.359601449275374,-40.359601449275374,-73.35960144927537,-58.359601449275374,121.64039855072463,14.194029660977714,0,0,0,0,0,-77.50868047218216,-103.35960144927537
3754,3.140398550724626,-6.359601449275374,-9.609601449275374,-3.1596014492753737,-0.35960144927537385,8.140398550724626,2.515398550724626,-19.359601449275374,22.640398550724626,13.640398550724626,10.640398550724626,34.640398550724626,-16.359601449275374,-19.359601449275374,9.437818378422426,1,0,0,0,0,10.870908824502635,121.64039855072463
2116,-34.359601449275374,-36.359601449275374,-29.109601449275374,-35.55960144927538,-39.359601449275374,-48.359601449275374,-23.734601449275374,-7.359601449275374,-61.359601449275374,-58.359601449275374,-52.359601449275374,-58.359601449275374,-70.35960144927537,79.64039855072463,10.696516938552863,0,0,0,0,0,-24.239943410110886,-7.359601449275374
23576,-29.859601449275374,-28.359601449275374,-31.359601449275374,-34.959601449275375,-34.359601449275374,-35.859601449275374,-43.48460144927538,-40.359601449275374,-49.359601449275374,-31.359601449275374,-52.359601449275374,-46.359601449275374,-46.359601449275374,-31.359601449275374,9.386400910566955,1,0,0,0,0,-23.417930922067818,-52.359601449275374
8174,270.1403985507246,252.64039855072463,237.14039855072463,230.84039855072461,226.6403985507246,169.14039855072463,106.39039855072463,190.64039855072463,205.64039855072463,205.64039855072463,130.64039855072463,127.64039855072463,112.64039855072463,52.640398550724626,12.116991021077217,0,1,0,0,0,203.28428914222238,280.6403985507246
20613,-109.35960144927537,-103.35960144927537,-101.10960144927537,-104.55960144927538,-106.85960144927537,-80.10960144927537,-28.109601449275385,-94.35960144927537,-118.35960144927537,-118.35960144927537,-85.35960144927537,-94.35960144927537,67.64039855072463,1.6403985507246261,13.92057571055927,0,1,1,0,0,-88.16199250204245,-109.35960144927537
1502,39.140398550724626,34.640398550724626,36.140398550724626,35.84039855072463,35.140398550724626,36.640398550724626,36.640398550724626,40.640398550724626,34.640398550724626,31.640398550724626,46.640398550724626,43.640398550724626,40.640398550724626,22.640398550724626,12.210505295760717,0,1,0,0,0,31.565708613983773,40.640398550724626
5449,267.1403985507246,268.6403985507246,264.1403985507246,258.44039855072464,250.1403985507246,206.14039855072465,193.64039855072463,250.64039855072463,235.64039855072463,208.64039855072463,175.64039855072463,169.64039855072463,139.64039855072463,217.64039855072463,13.325195908289137,0,0,0,0,0,201.72409477796296,163.64039855072463
23295,-91.35960144927537,-92.35960144927537,-80.85960144927537,-58.359601449275374,-40.359601449275374,17.890398550724626,75.76539855072461,-46.359601449275374,31.640398550724626,49.640398550724626,49.640398550724626,43.640398550724626,112.64039855072463,115.64039855072463,9.14881465445598,1,0,0,0,0,-79.20006789812456,-118.35960144927537
3737,-8.859601449275374,0.6403985507246261,3.140398550724626,5.240398550724626,4.640398550724626,-6.609601449275374,-9.859601449275374,10.640398550724626,13.640398550724626,1.6403985507246261,-19.359601449275374,16.640398550724626,-28.359601449275374,-28.359601449275374,9.41171955305211,1,0,0,0,0,-8.000066596163128,10.640398550724626
2164,-98.85960144927537,-103.35960144927537,-105.60960144927537,-106.35960144927537,-104.35960144927537,-100.35960144927537,-78.23460144927537,-112.35960144927537,-109.35960144927537,-94.35960144927537,-103.35960144927537,-88.35960144927537,-103.35960144927537,-64.35960144927537,10.610057483954199,0,0,0,0,0,-87.93912084531382,-100.35960144927537
25752,223.64039855072463,208.64039855072463,203.39039855072463,199.04039855072463,194.14039855072463,157.39039855072463,92.39039855072461,187.64039855072463,181.64039855072463,169.64039855072463,172.64039855072463,172.64039855072463,58.640398550724626,46.640398550724626,14.294842783776316,0,0,0,0,0,194.0924037983159,127.64039855072463
21655,109.64039855072463,111.64039855072463,110.39039855072463,113.24039855072462,114.64039855072463,84.14039855072463,43.26539855072462,106.64039855072463,124.64039855072463,121.64039855072463,82.64039855072463,58.640398550724626,28.640398550724626,-10.359601449275374,11.279247910751947,0,0,0,0,0,88.81598925194821,121.64039855072463
20552,84.14039855072463,96.64039855072463,102.89039855072463,108.44039855072462,114.14039855072463,68.89039855072463,38.26539855072462,121.64039855072463,130.64039855072463,142.64039855072463,61.640398550724626,61.640398550724626,-28.359601449275374,22.640398550724626,13.99624134980788,0,1,1,0,0,55.32122490281427,46.640398550724626
11272,1.6403985507246261,15.640398550724626,24.890398550724626,32.84039855072463,41.140398550724626,41.390398550724626,6.640398550724616,52.640398550724626,64.64039855072463,82.64039855072463,55.640398550724626,28.640398550724626,37.640398550724626,-37.359601449275374,11.394312248849262,1,0,0,0,0,10.870908824502635,10.640398550724626
11522,70.64039855072463,63.640398550724626,55.640398550724626,50.24039855072463,42.140398550724626,0.39039855072462615,-37.48460144927538,31.640398550724626,28.640398550724626,1.6403985507246261,4.640398550724626,-31.359601449275374,-85.35960144927537,-73.35960144927537,11.90640157948625,1,0,0,0,0,56.31247033404302,-31.359601449275374
15202,-107.85960144927537,-104.35960144927537,-104.10960144927537,-105.75960144927538,-107.85960144927537,-105.35960144927537,-81.85960144927539,-103.35960144927537,-112.35960144927537,-118.35960144927537,-103.35960144927537,-103.35960144927537,-88.35960144927537,25.640398550724626,11.006479810149216,0,0,0,0,0,-88.16199250204245,-58.359601449275374
21468,235.64039855072463,230.64039855072463,222.89039855072463,215.84039855072461,215.64039855072463,201.64039855072463,141.8903985507246,199.64039855072463,187.64039855072463,214.64039855072463,205.64039855072463,208.64039855072463,169.64039855072463,46.640398550724626,11.97659806101773,0,1,0,0,0,194.59301396780742,112.64039855072463
17639,-70.35960144927537,-64.35960144927537,-61.359601449275374,-64.95960144927537,-68.35960144927537,-81.60960144927537,-68.73460144927539,-52.359601449275374,-79.35960144927537,-85.35960144927537,-100.35960144927537,-112.35960144927537,-91.35960144927537,-76.35960144927537,10.674804091710863,1,0,0,0,0,-57.34676671191667,-55.359601449275374
19289,84.14039855072463,46.640398550724626,24.890398550724626,9.440398550724627,3.140398550724626,-9.109601449275374,53.64039855072462,-40.359601449275374,-52.359601449275374,-28.359601449275374,-19.359601449275374,-34.359601449275374,43.640398550724626,-28.359601449275374,14.507706923626447,0,0,0,0,0,59.922812596813536,298.6403985507246
15802,18.140398550724626,27.640398550724626,28.640398550724626,29.240398550724628,24.140398550724626,5.140398550724626,-8.234601449275383,31.640398550724626,31.640398550724626,-1.3596014492753739,-4.359601449275374,-28.359601449275374,-4.359601449275374,-34.359601449275374,9.688882945390436,0,0,0,0,0,13.614907082571508,31.640398550724626
20924,288.1403985507246,276.6403985507246,276.8903985507246,278.2403985507246,279.1403985507246,257.8903985507246,298.1403985507246,277.6403985507246,283.6403985507246,283.6403985507246,301.6403985507246,211.64039855072463,265.6403985507246,373.6403985507246,13.3899425160458,0,1,1,0,0,235.30029520690417,358.6403985507246
17382,-61.359601449275374,-60.359601449275374,-53.859601449275374,-48.75960144927537,-51.359601449275374,-28.609601449275374,-23.984601449275385,-34.359601449275374,-28.359601449275374,-64.35960144927537,-58.359601449275374,10.640398550724626,16.640398550724626,-37.359601449275374,10.256078337285343,1,0,0,0,0,-41.19401668283305,-46.359601449275374
8122,-28.359601449275374,-10.359601449275374,-10.359601449275374,-9.159601449275375,-8.859601449275374,-20.359601449275374,-41.98460144927538,-10.359601449275374,-4.359601449275374,-7.359601449275374,-10.359601449275374,-46.359601449275374,-40.359601449275374,-103.35960144927537,12.210505295760717,0,1,0,0,0,-22.462733519987935,61.640398550724626
1210,-82.35960144927537,-86.35960144927537,-84.60960144927537,-89.55960144927538,-90.35960144927537,-86.10960144927537,-88.48460144927537,-79.35960144927537,-109.35960144927537,-94.35960144927537,-106.35960144927537,-94.35960144927537,-55.359601449275374,-112.35960144927537,12.766571405775773,0,1,0,0,0,-74.18858563904855,-82.35960144927537
24621,-82.35960144927537,-83.35960144927537,-86.85960144927537,-88.95960144927537,-91.35960144927537,-86.85960144927537,-51.85960144927538,-97.35960144927537,-97.35960144927537,-103.35960144927537,-121.35960144927537,-88.35960144927537,-46.359601449275374,-55.359601449275374,11.579674668810355,1,0,0,0,0,-74.18858563904855,-64.35960144927537
2643,-43.359601449275374,-46.359601449275374,-50.109601449275374,-54.75960144927537,-55.359601449275374,-66.85960144927537,-58.984601449275374,-61.359601449275374,-73.35960144927537,-58.359601449275374,-52.359601449275374,-73.35960144927537,-82.35960144927537,-61.359601449275374,9.564489494168448,0,0,0,0,0,-25.210108529930224,37.640398550724626
26382,-106.35960144927537,-108.35960144927537,-107.10960144927537,-102.75960144927538,-105.35960144927537,-104.35960144927537,-88.60960144927539,-103.35960144927537,-85.35960144927537,-118.35960144927537,-106.35960144927537,-115.35960144927537,-88.35960144927537,136.64039855072463,14.949323409732735,0,0,1,0,0,-88.16199250204245,-100.35960144927537
3226,118.64039855072463,137.64039855072463,138.14039855072463,119.84039855072463,112.14039855072463,88.39039855072463,58.890398550724626,139.64039855072463,46.640398550724626,73.64039855072463,52.640398550724626,52.640398550724626,73.64039855072463,94.64039855072463,9.046803800971999,0,0,0,0,0,92.39159737443546,379.6403985507246
4884,-64.35960144927537,-64.35960144927537,-64.35960144927537,-68.55960144927538,-67.85960144927537,-49.859601449275374,-67.85960144927537,-64.35960144927537,-85.35960144927537,-64.35960144927537,-82.35960144927537,-25.359601449275374,-28.359601449275374,-100.35960144927537,11.859621051739248,1,0,0,0,0,-50.159238446218254,-106.35960144927537
22343,-83.85960144927537,-81.35960144927537,-83.10960144927537,-85.95960144927537,-85.35960144927537,-91.60960144927537,-86.10960144927537,-88.35960144927537,-97.35960144927537,-82.35960144927537,-97.35960144927537,-109.35960144927537,-88.35960144927537,-70.35960144927537,9.788801311740796,0,0,0,0,0,-74.96034250369577,-16.359601449275374
11939,-11.859601449275374,-9.359601449275374,-6.609601449275374,-4.359601449275374,-4.859601449275374,18.140398550724626,-18.859601449275385,1.6403985507246261,4.640398550724626,-7.359601449275374,52.640398550724626,31.640398550724626,19.640398550724626,-97.35960144927537,13.06079285866513,0,0,0,0,0,-8.16634797741,1.6403985507246261
20067,-70.35960144927537,-59.359601449275374,-61.359601449275374,-63.15960144927537,-68.35960144927537,-79.35960144927537,-86.98460144927537,-67.35960144927537,-70.35960144927537,-94.35960144927537,-91.35960144927537,-76.35960144927537,-85.35960144927537,-109.35960144927537,14.79517479013956,0,1,1,0,0,-55.137631466817766,-106.35960144927537
3220,52.640398550724626,55.640398550724626,60.890398550724626,62.84039855072463,64.64039855072463,37.390398550724626,52.765398550724626,76.64039855072463,70.64039855072463,73.64039855072463,25.640398550724626,-10.359601449275374,7.640398550724626,91.64039855072463,9.046803800971999,0,0,0,0,0,49.473893363292206,139.64039855072463
7194,-89.85960144927537,-85.35960144927537,-84.60960144927537,-88.35960144927537,-86.85960144927537,-93.10960144927537,-64.35960144927539,-82.35960144927537,-103.35960144927537,-79.35960144927537,-112.35960144927537,-82.35960144927537,-88.35960144927537,-85.35960144927537,14.211198688259202,0,1,1,0,0,-76.4266921271779,-49.359601449275374
18097,13.640398550724626,19.640398550724626,18.890398550724626,17.840398550724625,16.140398550724626,13.140398550724626,23.390398550724615,16.640398550724626,13.640398550724626,7.640398550724626,-4.359601449275374,10.640398550724626,43.640398550724626,25.640398550724626,11.859621051739248,1,0,0,0,0,11.63779596601361,28.640398550724626
1251,-49.359601449275374,-40.359601449275374,-41.109601449275374,-47.55960144927538,-53.359601449275374,-70.85960144927537,-78.60960144927537,-43.359601449275374,-73.35960144927537,-82.35960144927537,-88.35960144927537,-76.35960144927537,-94.35960144927537,-97.35960144927537,12.674810508670832,0,1,0,0,0,-31.011179880877016,-19.359601449275374
25590,-8.859601449275374,6.640398550724626,10.640398550724626,8.840398550724625,9.140398550724626,-1.8596014492753739,-10.609601449275383,22.640398550724626,1.6403985507246261,10.640398550724626,-4.359601449275374,-16.359601449275374,-22.359601449275374,-25.359601449275374,14.051735342708621,0,0,0,0,0,-3.0381843333072505,-73.35960144927537
25906,-88.35960144927537,-96.35960144927537,-95.10960144927537,-96.15960144927537,-95.85960144927537,-92.85960144927537,-61.98460144927538,-91.35960144927537,-100.35960144927537,-94.35960144927537,-97.35960144927537,-118.35960144927537,-67.35960144927537,97.64039855072463,14.479363226430022,0,0,0,0,0,-82.7762296408344,-64.35960144927537
17202,28.640398550724626,37.640398550724626,38.390398550724626,46.040398550724625,47.140398550724626,40.640398550724626,0.8903985507246167,40.640398550724626,76.64039855072463,52.640398550724626,31.640398550724626,55.640398550724626,16.640398550724626,-37.359601449275374,9.948264657291379,1,0,0,0,0,22.70207639045776,106.64039855072463
22268,-85.35960144927537,-92.35960144927537,-96.60960144927537,-97.95960144927537,-96.35960144927537,-87.85960144927537,-71.35960144927539,-109.35960144927537,-103.35960144927537,-88.35960144927537,-97.35960144927537,-91.35960144927537,-61.359601449275374,-43.359601449275374,9.893904774668238,0,0,0,0,0,-80.7218581572048,-55.359601449275374
12615,-85.35960144927537,-84.35960144927537,-85.35960144927537,-84.75960144927538,-83.85960144927537,-89.85960144927537,-75.60960144927539,-88.35960144927537,-82.35960144927537,-79.35960144927537,-94.35960144927537,-85.35960144927537,-112.35960144927537,61.640398550724626,14.420544549878068,0,0,0,0,0,-75.97644190286333,-34.359601449275374
18336,130.64039855072463,132.64039855072463,128.39039855072463,123.44039855072462,117.14039855072463,105.14039855072463,149.0153985507246,115.64039855072463,103.64039855072463,85.64039855072463,109.64039855072463,97.64039855072463,55.640398550724626,319.6403985507246,12.697796038424144,0,0,0,0,0,116.7399251662193,97.64039855072463
14456,301.6403985507246,299.6403985507246,300.1403985507246,271.6403985507246,253.14039855072463,218.14039855072463,189.3903985507246,301.6403985507246,157.64039855072463,160.64039855072463,181.64039855072463,160.64039855072463,184.64039855072463,115.64039855072463,12.766571405775773,0,1,0,0,0,240.1541239904778,307.6403985507246
12859,-5.859601449275374,-1.3596014492753739,-2.109601449275374,0.44039855072462614,-7.859601449275374,-36.859601449275374,-7.109601449275384,-4.359601449275374,10.640398550724626,-49.359601449275374,-67.35960144927537,-52.359601449275374,-70.35960144927537,-1.3596014492753739,14.836356478769096,0,0,1,0,0,9.532169562916918,-100.35960144927537
20713,124.64039855072463,105.64039855072463,100.64039855072463,113.84039855072463,121.64039855072463,60.640398550724626,59.140398550724605,85.64039855072463,166.64039855072463,160.64039855072463,73.64039855072463,-7.359601449275374,-58.359601449275374,205.64039855072463,13.723788460692946,0,1,1,0,0,113.71774197046956,85.64039855072463
23099,-40.359601449275374,-54.359601449275374,-59.109601449275374,-63.15960144927537,-70.85960144927537,-81.60960144927537,-66.85960144927539,-73.35960144927537,-79.35960144927537,-109.35960144927537,-91.35960144927537,-97.35960144927537,-106.35960144927537,-28.359601449275374,9.045512035359158,0,0,0,0,0,-24.977200311730968,-76.35960144927537
3728,-26.859601449275374,-27.359601449275374,-21.609601449275374,-16.959601449275375,-12.859601449275374,-9.609601449275374,-40.359601449275374,-4.359601449275374,1.6403985507246261,7.640398550724626,-1.3596014492753739,-1.3596014492753739,-40.359601449275374,-97.35960144927537,9.41171955305211,1,0,0,0,0,-22.117257227670745,13.640398550724626
10542,-65.85960144927537,-64.35960144927537,-64.35960144927537,-64.95960144927537,-66.85960144927537,-74.10960144927537,-82.35960144927539,-64.35960144927537,-67.35960144927537,-76.35960144927537,-82.35960144927537,-70.35960144927537,-73.35960144927537,-61.359601449275374,9.911895449250599,1,0,0,0,0,-56.52442715340168,-28.359601449275374
20329,-100.35960144927537,-89.35960144927537,-89.85960144927537,-89.55960144927538,-89.85960144927537,23.390398550724626,40.39039855072462,-91.35960144927537,-88.35960144927537,-91.35960144927537,145.64039855072463,136.64039855072463,139.64039855072463,85.64039855072463,14.54884457976131,0,1,1,0,0,-81.31599903171987,-112.35960144927537
15153,-46.359601449275374,-44.359601449275374,-43.359601449275374,-46.959601449275375,-52.359601449275374,-58.109601449275374,-81.35960144927539,-40.359601449275374,-61.359601449275374,-79.35960144927537,-52.359601449275374,-67.35960144927537,-88.35960144927537,-79.35960144927537,11.096793027575083,0,0,0,0,0,-27.55740627900689,-52.359601449275374
20888,96.14039855072463,99.64039855072463,101.39039855072463,97.64039855072463,95.64039855072463,60.390398550724626,-0.35960144927538334,106.64039855072463,82.64039855072463,85.64039855072463,73.64039855072463,64.64039855072463,-67.35960144927537,13.640398550724626,13.432765656053002,0,1,1,0,0,76.17569837552823,148.64039855072463
8559,-76.35960144927537,-60.359601449275374,-49.359601449275374,-43.359601449275374,-34.859601449275374,-28.109601449275374,-50.60960144927538,-16.359601449275374,-19.359601449275374,7.640398550724626,-16.359601449275374,-4.359601449275374,-19.359601449275374,-103.35960144927537,11.051552426989849,0,0,0,0,0,-58.22916507216916,-82.35960144927537
24646,-80.85960144927537,-83.35960144927537,-90.60960144927537,-93.75960144927538,-98.35960144927537,-101.85960144927537,-88.98460144927539,-112.35960144927537,-106.35960144927537,-121.35960144927537,-100.35960144927537,-103.35960144927537,-103.35960144927537,-55.359601449275374,11.626206502942901,1,0,0,0,0,-63.22530450125174,-76.35960144927537
15760,-46.359601449275374,-40.359601449275374,-37.359601449275374,-33.15960144927537,-25.359601449275374,-12.609601449275374,-30.609601449275385,-28.359601449275374,-16.359601449275374,13.640398550724626,-49.359601449275374,-19.359601449275374,-19.359601449275374,-85.35960144927537,9.754897333680562,0,0,0,0,0,-27.55740627900689,-64.35960144927537
9870,-11.859601449275374,-13.359601449275374,-19.359601449275374,-24.759601449275372,-28.859601449275374,21.890398550724626,64.51539855072461,-37.359601449275374,-46.359601449275374,-49.359601449275374,-61.359601449275374,-52.359601449275374,169.64039855072463,247.64039855072463,9.045512035359158,0,0,0,0,0,-9.044181738142965,-34.359601449275374
20198,39.140398550724626,68.64039855072463,90.89039855072463,90.44039855072462,93.14039855072463,41.140398550724626,59.515398550724605,157.64039855072463,88.64039855072463,106.64039855072463,-16.359601449275374,-43.359601449275374,43.640398550724626,-31.359601449275374,14.695847150868653,0,1,1,0,0,32.79629470168741,1.6403985507246261
8554,-4.359601449275374,-4.359601449275374,-17.109601449275374,-13.359601449275374,-16.859601449275374,-32.359601449275374,-59.484601449275395,-55.359601449275374,1.6403985507246261,-34.359601449275374,-19.359601449275374,-7.359601449275374,-79.35960144927537,-82.35960144927537,11.051552426989849,0,0,0,0,0,-6.690469315030249,-94.35960144927537
20300,22.640398550724626,7.640398550724626,1.6403985507246261,2.8403985507246263,11.640398550724626,-20.859601449275374,9.390398550724617,-16.359601449275374,7.640398550724626,55.640398550724626,-28.359601449275374,-40.359601449275374,-85.35960144927537,226.64039855072463,14.601038272539329,0,1,1,0,0,21.64951540740484,97.64039855072463
15176,18.140398550724626,12.640398550724626,12.890398550724626,7.0403985507246265,-0.8596014492753739,-25.359601449275374,-38.10960144927538,13.640398550724626,-16.359601449275374,-40.359601449275374,-46.359601449275374,-40.359601449275374,-52.359601449275374,-52.359601449275374,11.051552426989849,0,0,0,0,0,13.005086282386237,34.640398550724626
5795,-55.359601449275374,-59.359601449275374,-64.35960144927537,-69.15960144927537,-70.85960144927537,-8.359601449275374,39.390398550724626,-79.35960144927537,-88.35960144927537,-79.35960144927537,-88.35960144927537,-76.35960144927537,175.64039855072463,4.640398550724626,14.159267691633698,0,0,0,0,0,-37.86620078329107,-49.359601449275374
25511,-91.35960144927537,-99.35960144927537,-97.35960144927537,-97.35960144927537,-98.85960144927537,-97.60960144927537,0.015398550724616674,-91.35960144927537,-97.35960144927537,-106.35960144927537,-94.35960144927537,-94.35960144927537,-100.35960144927537,199.64039855072463,13.901373152176694,0,0,0,0,0,-83.41935653137416,-106.35960144927537
18455,69.14039855072463,45.640398550724626,43.640398550724626,28.040398550724625,15.140398550724626,-24.359601449275374,-49.484601449275395,37.640398550724626,-34.359601449275374,-49.359601449275374,-43.359601449275374,-40.359601449275374,-82.35960144927537,-97.35960144927537,12.880526656997683,0,0,0,0,0,57.158463504350465,-28.359601449275374
21184,-85.35960144927537,-89.35960144927537,-89.10960144927537,-89.55960144927538,-88.85960144927537,-94.35960144927537,-57.73460144927538,-88.35960144927537,-91.35960144927537,-85.35960144927537,-94.35960144927537,-112.35960144927537,-97.35960144927537,136.64039855072463,12.53633784927216,0,1,0,0,0,-75.97644190286333,-76.35960144927537
4794,-83.85960144927537,-81.35960144927537,-79.35960144927537,-81.15960144927537,-84.85960144927537,-82.35960144927537,-58.484601449275374,-73.35960144927537,-88.35960144927537,-103.35960144927537,-76.35960144927537,-85.35960144927537,-70.35960144927537,22.640398550724626,11.672798980469448,1,0,0,0,0,-74.81626289033177,-76.35960144927537
14611,-86.85960144927537,-95.35960144927537,-98.10960144927537,-97.35960144927537,-99.85960144927537,-98.85960144927537,-55.35960144927538,-106.35960144927537,-94.35960144927537,-112.35960144927537,-109.35960144927537,-94.35960144927537,-100.35960144927537,91.64039855072463,12.489992177981456,0,1,0,0,0,-82.58953691844033,-46.359601449275374
19808,4.640398550724626,30.640398550724626,45.890398550724626,56.84039855072463,55.140398550724626,111.39039855072463,38.76539855072462,91.64039855072463,100.64039855072463,46.640398550724626,115.64039855072463,199.64039855072463,169.64039855072463,-97.35960144927537,14.954746367963114,0,0,1,0,0,14.557031236850644,13.640398550724626
24544,-13.359601449275374,-11.359601449275374,-9.609601449275374,-2.559601449275374,2.640398550724626,-1.3596014492753739,-18.234601449275385,-4.359601449275374,25.640398550724626,28.640398550724626,16.640398550724626,4.640398550724626,-19.359601449275374,-52.359601449275374,11.440522011923777,1,0,0,0,0,-9.044181738142965,19.640398550724626
3163,64.64039855072463,67.64039855072463,74.39039855072463,75.44039855072462,83.14039855072463,110.64039855072463,134.39039855072463,94.64039855072463,79.64039855072463,121.64039855072463,145.64039855072463,124.64039855072463,148.64039855072463,64.64039855072463,9.056865245530314,0,0,0,0,0,55.517148170779826,157.64039855072463
13023,138.14039855072463,146.64039855072463,157.64039855072463,164.84039855072461,163.64039855072463,137.89039855072463,136.64039855072463,190.64039855072463,193.64039855072463,157.64039855072463,112.64039855072463,106.64039855072463,133.64039855072463,139.64039855072463,14.91975620757412,0,0,1,0,0,111.02482891187829,145.64039855072463
20116,169.64039855072463,131.64039855072463,106.64039855072463,89.84039855072463,77.14039855072463,38.140398550724626,0.5153985507246167,31.640398550724626,22.640398550724626,13.640398550724626,49.640398550724626,25.640398550724626,-70.35960144927537,-1.3596014492753739,14.758100076499916,0,1,1,0,0,122.52733155240612,7.640398550724626
23689,25.640398550724626,3.640398550724626,-17.859601449275374,-30.759601449275372,-37.359601449275374,-35.109601449275374,-28.859601449275385,-82.35960144927537,-82.35960144927537,-70.35960144927537,-49.359601449275374,-46.359601449275374,-34.359601449275374,-58.359601449275374,9.520636773569981,1,0,0,0,0,19.73331026180947,97.64039855072463
14304,-28.359601449275374,-31.359601449275374,-29.109601449275374,-31.359601449275374,-37.359601449275374,-30.109601449275374,-10.734601449275383,-22.359601449275374,-40.359601449275374,-67.35960144927537,-106.35960144927537,-94.35960144927537,13.640398550724626,-28.359601449275374,13.3899425160458,0,1,1,0,0,-13.19959192946464,79.64039855072463
10431,-67.35960144927537,-66.35960144927537,-70.35960144927537,-74.55960144927538,-78.35960144927537,-84.85960144927537,-85.98460144927537,-82.35960144927537,-91.35960144927537,-97.35960144927537,-85.35960144927537,-112.35960144927537,-100.35960144927537,-103.35960144927537,9.492293076373553,1,0,0,0,0,-56.52442715340168,-31.359601449275374
1898,117.14039855072463,119.64039855072463,112.64039855072463,107.84039855072463,102.64039855072463,50.390398550724626,23.015398550724626,91.64039855072463,88.64039855072463,76.64039855072463,1.6403985507246261,-4.359601449275374,22.640398550724626,-19.359601449275374,11.096793027575083,0,0,0,0,0,92.39159737443546,169.64039855072463
14550,9.140398550724626,11.640398550724626,11.390398550724626,8.240398550724626,7.140398550724626,-6.359601449275374,-43.234601449275395,10.640398550724626,-4.359601449275374,1.6403985507246261,-22.359601449275374,1.6403985507246261,-31.359601449275374,-97.35960144927537,12.582594965992591,0,1,0,0,0,11.42393599912024,73.64039855072463
4548,-13.359601449275374,-4.359601449275374,0.14039855072462615,-0.7596014492753739,9.140398550724626,-10.109601449275374,-13.109601449275374,13.640398550724626,-4.359601449275374,58.640398550724626,-1.3596014492753739,-16.359601449275374,-40.359601449275374,64.64039855072463,11.210567527452012,1,0,0,0,0,-9.044181738142965,-4.359601449275374
10425,-98.85960144927537,-93.35960144927537,-92.10960144927537,-89.55960144927538,-91.35960144927537,-87.60960144927537,-93.60960144927537,-88.35960144927537,-79.35960144927537,-100.35960144927537,-106.35960144927537,-103.35960144927537,-70.35960144927537,-88.35960144927537,9.492293076373553,1,0,0,0,0,-84.55517482603668,-73.35960144927537
14082,0.14039855072462615,0.6403985507246261,0.14039855072462615,-7.359601449275374,-11.859601449275374,-45.109601449275374,-58.234601449275395,-1.3596014492753739,-37.359601449275374,-34.359601449275374,-64.35960144927537,-82.35960144927537,-55.359601449275374,-82.35960144927537,13.803736774568982,0,1,1,0,0,10.420289393052167,16.640398550724626
18684,21.140398550724626,13.640398550724626,6.890398550724626,3.440398550724626,2.140398550724626,2.890398550724626,-35.60960144927538,-13.359601449275374,-10.359601449275374,-4.359601449275374,28.640398550724626,37.640398550724626,-46.359601449275374,-88.35960144927537,13.325195908289137,0,0,0,0,0,14.65505055354191,-22.359601449275374
18734,-91.35960144927537,-87.35960144927537,-85.35960144927537,-83.55960144927538,-83.35960144927537,-79.10960144927537,-29.609601449275385,-79.35960144927537,-76.35960144927537,-82.35960144927537,-100.35960144927537,-76.35960144927537,-52.359601449275374,49.640398550724626,13.41138920241725,0,0,0,0,0,-76.57336306105157,-70.35960144927537
20996,-97.35960144927537,-94.35960144927537,-98.85960144927537,-97.95960144927537,-96.85960144927537,-104.10960144927537,25.015398550724615,-112.35960144927537,-94.35960144927537,-91.35960144927537,-106.35960144927537,-118.35960144927537,-121.35960144927537,304.6403985507246,12.90320697242492,0,1,0,0,0,-86.921821923196,-97.35960144927537
4518,-17.859601449275374,-16.359601449275374,-16.359601449275374,-16.359601449275374,-15.359601449275374,-39.609601449275374,-31.859601449275374,-16.359601449275374,-16.359601449275374,-10.359601449275374,-52.359601449275374,-70.35960144927537,-40.359601449275374,4.640398550724626,11.164948151390055,1,0,0,0,0,-11.26683570888401,94.64039855072463
2588,-98.85960144927537,-90.35960144927537,-89.10960144927537,-89.55960144927538,-90.35960144927537,-94.85960144927537,-94.98460144927537,-85.35960144927537,-91.35960144927537,-94.35960144927537,-115.35960144927537,-88.35960144927537,-94.35960144927537,-73.35960144927537,9.656805411475775,0,0,0,0,0,-81.22143375762731,-73.35960144927537
3106,-2.859601449275374,9.640398550724626,12.890398550724626,13.040398550724627,11.640398550724626,21.640398550724626,22.765398550724626,22.640398550724626,13.640398550724626,4.640398550724626,34.640398550724626,58.640398550724626,10.640398550724626,-34.359601449275374,9.068700080621738,0,0,0,0,0,-4.761565293382758,-31.359601449275374
11501,-53.859601449275374,-60.359601449275374,-59.859601449275374,-65.55960144927538,-65.85960144927537,-77.10960144927537,-75.73460144927539,-58.359601449275374,-88.35960144927537,-67.35960144927537,-64.35960144927537,-88.35960144927537,-109.35960144927537,-46.359601449275374,11.859621051739248,1,0,0,0,0,-41.19401668283305,-67.35960144927537
